"Destroy vag lesions complex","57065","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","3011.79",,,,,,,"fee schedule","2572","6883.46",
"Destroy vulva lesion/s compl","56515","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","5495",,,,,,,"fee schedule","2069.52","6293.23",
"Destruct b9 lesion 1-14","17110","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","4840.09",,,,,,,"fee schedule","201.24","4840.09",
"Destruct lesion 15 or more","17111","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","4221.48",,,,,,,"fee schedule","201.24","4840.09",
"Destruct premalg les 2-14","17003","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","1343",,,,,,,"fee schedule","1343","4840.09",
"Destruct premalg lesion","17000","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","3722.82",,,,,,,"fee schedule","201.24","4840.09",
"Destruct premalg lesion","17000","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","2572",,,,,,,"fee schedule","201.24","4840.09",
"Destruction anal lesion(s)","46924","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","3895",,,,,,,"fee schedule","2572","5902.2",
"Destruction anal lesion(s)","46924","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","4581",,,,,,,"fee schedule","2572","5902.2",
"Destruction ciliary body","66720","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","3295",,,,,,,"fee schedule","2384.68","5345.54",
"Destruction of skin lesions","17106","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","2572",,,,,,,"fee schedule","407.74","4840.09",
"Destruction of skin lesions","17261","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","213.32",,,,,,,"fee schedule","201.24","4840.09","APC"
"Destruction of skin lesions","17266","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","428.13",,,,,,,"fee schedule","407.74","4840.09","APC"
"Destruction of skin lesions","17276","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","3722.82",,,,,,,"fee schedule","407.74","4840.09",
"Destruction of skin lesions","17276","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","1343",,,,,,,"fee schedule","407.74","4840.09",
"Destruction of skin lesions","17281","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","2678.54",,,,,,,"fee schedule","201.24","4840.09",
"Destruction of skin lesions","17282","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","1580",,,,,,,"fee schedule","201.24","4840.09",
"Destruction of skin lesions","17283","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","2572",,,,,,,"fee schedule","407.74","4840.09",
"Destruction of skin lesions","17284","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","741.31",,,,,,,"fee schedule","741.31","4840.09","APC"
"Destruction of skin lesions","17284","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3051",,,,,,,"fee schedule","741.31","4840.09",
"Destruction of skin lesions","17286","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","4840.09",,,,,,,"fee schedule","741.31","4840.09",
"Destruction penis lesion(s)","54055","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","2110.91",,,,,,,"fee schedule","2069.52","5051.48","APC"
"Destruction rectal tumor","45190","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","5902.2",,,,,,,"fee schedule","2784.06","11403.39","APC"
"Destruction rectal tumor","45190","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","4557",,,,,,,"fee schedule","2784.06","11403.39",
"Destruction rectal tumor","45190","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","4581",,,,,,,"fee schedule","2784.06","11403.39",
"Detect agent nos dna amp","87798","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","35.09",,,,,,,"fee schedule","26.32","74.39",
"Detect agnt mult dna ampli","87801","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","52.65",,,,,,,"fee schedule","52.65","148.82",
"Detect agnt mult dna ampli","87801","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","70.2",,,,,,,"fee schedule","52.65","148.82",
"Detect agnt mult dna direc","87800","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","45.85",,,,,,,"fee schedule","32.75","92.58","APC"
"Detect agnt mult dna direc","87800","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","62.07",,,,,,,"fee schedule","32.75","92.58",
"Devise bowel pouch","44316","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","8821.68",,,,,,,"fee schedule","3051","8821.68",
"Dexmedetomidine: 25 Vial In 1 Carton (55150-209-02)  / 2 Ml In 1 Vial","123049_55150020902","CDM","250","RC","55150020902","NDC",,,"facility","both","1","EA",,"27.42","27.42",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Dextrose And Sodium Chloride: 24 Bag In 1 Carton (0338-0089-03)  / 500 Ml In 1 Bag","9815_00338008903","CDM","258","RC","J7042","HCPCS","00338008903","NDC","facility","both","1","EA",,"32.77","32.77",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Dextrose: 4 Bag In 1 Pouch (0338-0017-18)  / 100 Ml In 1 Bag","400293_00338001718","CDM","250","RC","J7060","HCPCS","00338001718","NDC","facility","both","1","EA",,"36.05","36.05",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Dextrose: 4 Bag In 1 Pouch (0338-0017-18)  / 100 Ml In 1 Bag","5002264_00338001718","CDM","250","RC","J7060","HCPCS","00338001718","NDC","facility","both","1","EA",,"36.05","36.05",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Dgp antibody each ig class","86258","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","10.24",,,,,,,"fee schedule","9.04","25.55",
"Di gnotyp slc4a1 exon 19","0183U","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","392.62",,,,,,,"fee schedule","138.9","392.62","APC"
"Diabetes With Cc","638","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Medicare Managed Care Plan","10157.59",,,,,,,"fee schedule","9459.46","21111.85","MSDRG Base Rate"
"Diabetes With Cc","638","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Blue Pathways Exchange",,,"[Stop Loss: Total Charges > 210600.19 | Total % of Charge: 50] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 12825.89] [Normal Vaginal Delivery-Case Rate: 9161.35] [Psych-Per Diem: 2056.73] [Rehab-Per Diem: 2258.26] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 70] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Transplants-Case Rate: FEE SCHEDULE]","9611.27","9611.27","9611.27","1 through 10","other",,,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer's algorithm."
"Diabetes With Cc","638","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Kaiser","Medicare Managed Care Plan",,,"[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Diabetes With Mcc","637","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","27828.44",,,,,,,"fee schedule","14713.39","31192.39",
"Diabetes With Mcc","637","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Cigna","Hmo/Pos",,,"[Stop Loss: Total Charges > 166953.75 | Total % of Charge: 65] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Alcohol/ Chemical Dependency-Per Diem: 1376] [Psych-Per Diem: 1376] [Rehab-Per Diem: 3466] [SNF-Per Diem: 1762] [IP High Cost Drugs (%BC): 76] [IP Prosthetics/Implants/Devices (%BC): 76] [Transplants-Case Rate: FEE SCHEDULE]","20318.34","17613.38","68816.46","1 through 10","other",,,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer's algorithm."
"Diabetes With Mcc","637","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Multiplan","Ppo",,"90",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
"Diabetes With Mcc","637","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Oscar Health","Exchange",,,"[Stop Loss: Total Charges > 285049 | Total % of Charge: 55] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 10366] [Normal Vaginal Delivery-Case Rate: 8385] [Nursery  Level 1- Boarder-Per Diem: 1408] [Nursery  Level 2-Per Diem: 2066] [Nursery  Level 3-Per Diem: 2360] [Nursery  Level 4-NICU-Per Diem: 2697] [Rehab-Per Diem: 2476] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 76] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Cardiac Surgery-Case Rate: 40321] [PTCA-Case Rate: 17045 Days: 8 Additional Days: 4452]","19349.48","18354.94","19613.45","1 through 10","other",,,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer's algorithm."
"Diabetes Without Cc/Mcc","639","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Ppo",,"72",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
"Diabetes Without Cc/Mcc","639","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","10683.66",,,,,,,"fee schedule","6462.38","15983",
"Diag bronchoscope/catheter","31643","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","1803.13",,,,,,,"fee schedule","1785.28","5345.54","APC"
"Diag laparo separate proc","49320","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","7118",,,,,,,"fee schedule","4962.02","12855.28",
"Diagnostic anoscopy & biopsy","46607","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","2544.55",,,,,,,"fee schedule","1200.26","6803","APC"
"Diagnostic anoscopy","46601","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","452.56",,,,,,,"fee schedule","448.08","4840.09","APC"
"Diagnostic laryngoscopy","31505","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","424.45",,,,,,,"fee schedule","200.21","4840.09","APC"
"Diagnostic laryngoscopy","31505","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","4840.09",,,,,,,"fee schedule","200.21","4840.09",
"Diagnostic laryngoscopy","31505","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3051",,,,,,,"fee schedule","200.21","4840.09",
"Diagnostic laryngoscopy","31575","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","2678.54",,,,,,,"fee schedule","200.21","4840.09",
"Dialysis one evaluation","90945","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","443.64",,,,,,,"fee schedule","418.52","887.27","APC"
"Dialysis","5401","APC",,,,,,,"facility","outpatient",,,,,,"Kaiser","Ppo",,"70",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
"Dialysis","5401","APC",,,,,,,"facility","outpatient",,,,,,"Va Community Care Network","Government",,,"[APC ($): FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Diaphragm surgery procedure","39599","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","4840.09",,,,,,,"fee schedule","3600","11531.48",
"Diathermy eg microwave","97024","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","10.85",,,,,,,"fee schedule","6.87","128",
"Dibucaine: 1 Tube In 1 Box (57896-131-01)  / 28 G In 1 Tube","2412_57896013101","CDM","637","RC","57896013101","NDC",,,"facility","both","1","EA",,"7.11","7.11",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Diclofenac Sodium: 1 Tube In 1 Carton (21922-009-09)  / 100 G In 1 Tube","100611_21922000909","CDM","250","RC","21922000909","NDC",,,"facility","both","1","EA",,"210.12","210.12",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Diflucan: 1 Bottle In 1 Carton (0049-3450-19)  / 35 Ml In 1 Bottle","14233_00049345019","CDM","637","RC","00049345019","NDC",,,"facility","both","1","EA",,"16.03","16.03",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Digestive Malignancy With Cc","375","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","20949.59",,,,,,,"fee schedule","12672.09","26956.88",
"Digestive Malignancy With Mcc","374","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Ambetter Health","Peach State Exchange","44284.96",,,,,,,"fee schedule","20889.13","44827.15","MSDRG Base Rate"
"Digestive Malignancy Without Cc/Mcc","376","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","10511.79",,,,,,,"fee schedule","9105.71","21635.91","MSDRG Base Rate"
"Dilate esophagus 1/mult pass","43450","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","4249",,,,,,,"fee schedule","909.73","4840.09",
"Dilate ic vasospasm add-on","61641","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","8824.84",,,,,,,"fee schedule","3051","10006.92",
"Dilation and curettage","58120","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","5051.48",,,,,,,"fee schedule","3011.79","6883.46",
"Dilation and curettage","58120","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","3895",,,,,,,"fee schedule","3011.79","6883.46",
"Dilation of cervical canal","57800","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","5051.48",,,,,,,"fee schedule","2572","6883.46",
"Dilation of rectal narrowing","45910","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","4454.79",,,,,,,"fee schedule","1200.26","5051.48",
"Dilation of vagina","57400","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","4581",,,,,,,"fee schedule","3011.79","6883.46",
"Diphenoxylate Hydrochloride And Atropine Sulfate: 100 Tablet In 1 Bottle (59762-1061-1)","2516_59762106101","CDM","637","RC","59762106101","NDC",,,"facility","both","1","EA",,"3.09","3.09",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Diphenoxylate Hydrochloride And Atropine Sulfate: 500 Tablet In 1 Bottle (71205-909-55)","2516_71205090955","CDM","637","RC","71205090955","NDC",,,"facility","both","1","EA",,"0.79","0.79",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Diprivan: 10 Vial In 1 Box (63323-269-37)  / 20 Ml In 1 Vial (63323-269-25)","131626_63323026937","CDM","250","RC","J2704","HCPCS","63323026937","NDC","facility","both","1","EA",,"0.62","0.62",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Direct refer hospital observ","G0379","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","597.33",,,,,,,"fee schedule","597.33","1266.34","APC"
"Dise eval slp do brth flx dx","42975","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","1820.99",,,,,,,"fee schedule","1343","5051.48","APC"
"Dise eval slp do brth flx dx","42975","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","1874.55",,,,,,,"fee schedule","1343","5051.48","APC"
"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Cc","442","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","18463.12",,,,,,,"fee schedule","9964.82","22400.6",
"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Cc","442","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Cigna","Hmo/Pos","19294.05",,,,,,,"fee schedule","9964.82","22400.6",
"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Mcc","441","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Hmo/Pos","37199.21",,,,,,,"fee schedule","17862.84","40131.07",
"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis Without Cc/Mcc","443","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Medicare Managed Care Plan","8229.74",,,,,,,"fee schedule","7246.2","17447.05","MSDRG Base Rate"
"Disorders Of Pancreas Except Malignancy Without Cc/Mcc","440","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Ppo",,"84.14",,"11138.17","11138.17","12956.39","1 through 10","percent of total billed charges",,,
"Disorders Of Pancreas Except Malignancy Without Cc/Mcc","440","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Wellcare","Medicare Managed Care Plan",,,"[MSDRG Base Rate: FEE SCHEDULE]","7194.37","7194.37","7194.37","1 through 10","other",,,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer's algorithm."
"Disorders Of Personality And Impulse Control","883","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Optum","Ccn Government","19372.47",,,,,,,"fee schedule","19145.81","41069.64","MSDRG Base Rate"
"Disorders Of Personality And Impulse Control","883","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan",,,"[Stop Loss: Total Charges > 307779 | Total % of Charge: 59] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: 3148] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 76] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Cardiac Surgery-Case Rate: 45389 Days: 8 Additional Days: 4497] [PTCA-Case Rate: 17219 Days: 4 Additional Days: 4497]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Disorders Of The Biliary Tract With Mcc","444","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Humana","Hmo/Pos","28171.8",,,,,,,"fee schedule","16773.73","35761.94",
