"Stomach surgery procedure","43999","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","4249",,,,,,,"fee schedule","909.73","11531.48",
"Stomach, Esophageal And Duodenal Procedures With Cc","327","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","23812.49",,,,,,,"fee schedule","23576.72","51548.56","MSDRG Base Rate"
"Stomach, Esophageal And Duodenal Procedures With Cc","327","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Peach State Health Plan","Medicaid Managed Care Plan",,,"[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Stomach, Esophageal And Duodenal Procedures With Mcc","326","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Indemnity Traditional",,"95",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
"Stomach, Esophageal And Duodenal Procedures With Mcc","326","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Hmo","98191.89",,,,,,,"fee schedule","45950.15","107820.8",
"Stomach, Esophageal And Duodenal Procedures With Mcc","326","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Ppo",,,"[IP High Cost Drugs (%BC): 72] [All Other IP (%BC): 72]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Stomach, Esophageal And Duodenal Procedures Without Cc/Mcc","328","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Cigna","Hmo/Pos","31818.6",,,,,,,"fee schedule","16170.23","34280.89",
"Stomach, Esophageal And Duodenal Procedures Without Cc/Mcc","328","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Hmo/Pos","33827.88",,,,,,,"fee schedule","16170.23","34280.89",
"Stomach, Esophageal And Duodenal Procedures Without Cc/Mcc","328","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Va Community Care Network","Government",,,"[MSDRG Base Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Storage/year embryo(s)","89342","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","174.3",,,,,,,"fee schedule","143.5","362.28","APC"
"Str markers spec anal addl","81266","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","310.91",,,,,,,"fee schedule","228.61","646.2","APC"
"Str markers specimen anal","81265","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","233.07",,,,,,,"fee schedule","174.8","494.11",
"Str markers specimen anal","81265","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","247.05",,,,,,,"fee schedule","174.8","494.11","APC"
"Strapping of chest","29200","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","4840.09",,,,,,,"fee schedule","162.99","4840.09",
"Strapping of hip","29520","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","3722.82",,,,,,,"fee schedule","133.45","4840.09",
"Strapping of toes","29550","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","1580",,,,,,,"fee schedule","59.17","4840.09",
"Strep a ag ia","87430","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","16.81",,,,,,,"fee schedule","12.61","35.64","APC"
"Strep b assay w/optic","87802","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","22.91",,,,,,,"fee schedule","9.55","26.99",
"Stress tte complete","93351","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","580.95",,,,,,,"fee schedule","548.07","1161.9","APC"
"Subrta njx rx agt w/vtrc","0810T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","11385",,,,,,,"fee schedule","2678.54","11385",
"Subtalar arthro w/deb","29906","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","11385",,,,,,,"fee schedule","3281.9","11385",
"Subtalar arthro w/deb","29906","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3925",,,,,,,"fee schedule","3281.9","11385",
"Subtalar arthro w/exc","29905","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","7350.94",,,,,,,"fee schedule","3514.53","15429.7","APC"
"Subtalar arthro w/exc","29905","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","11385",,,,,,,"fee schedule","3514.53","15429.7",
"Subtalar arthro w/fusion","29907","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","10249.52",,,,,,,"fee schedule","5405","27300.32",
"Suction lipectomy lwr extrem","15879","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","3554.44",,,,,,,"fee schedule","3514.53","7870","APC"
"Sugars multiple qual","84377","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","5.83",,,,,,,"fee schedule","4.13","11.66","APC"
"Sugars single qual","84376","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","8.25",,,,,,,"fee schedule","4.13","11.66",
"Sugars single qual","84376","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","5.61",,,,,,,"fee schedule","4.13","11.66","APC"
"Surg rep root res anterior","D3471","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","654.93",,,,,,,"fee schedule","648.44","1374.7","APC"
"Surgery for liver lesion","47300","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","4840.09",,,,,,,"fee schedule","3051","5843.31",
"Surgery for urethra pouch","53240","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","3747.78",,,,,,,"fee schedule","3011.79","7870","APC"
"Surgery to stop leg growth","27479","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","5345.54",,,,,,,"fee schedule","4743","15429.7",
"Surgery to stop leg growth","27485","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","7870",,,,,,,"fee schedule","3051","15429.7",
"Surgery/speech prosthesis","31611","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","3425.25",,,,,,,"fee schedule","3011.79","7050.03","APC"
"Surgery/speech prosthesis","31611","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","3525.02",,,,,,,"fee schedule","3011.79","7050.03","APC"
"Surgical opening of stomach","43510","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","4249",,,,,,,"fee schedule","909.73","4840.09",
"Surgical revision procedure","D4268","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","680.86",,,,,,,"fee schedule","648.44","4840.09","APC"
"Suspend bowel w/prosthesis","44700","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","5153.08",,,,,,,"fee schedule","3051","5843.31",
"Suspension of breast","19316","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","5125.78",,,,,,,"fee schedule","4817","14119.73",
"Suspension of testis","54620","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3600",,,,,,,"fee schedule","3514.53","7495.56",
"Suspension of testis","54620","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","4557",,,,,,,"fee schedule","3514.53","7495.56",
"Suture small intestine","44603","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","5153.08",,,,,,,"fee schedule","3051","5843.31",
"Syfls tst nontreponemal antb","0065U","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","24.71",,,,,,,"fee schedule","13.57","38.35",
"Sympathectomy cervical","64802","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","4454.79",,,,,,,"fee schedule","1958.63","5345.54",
"Sympathectomy supfc palmar","64823","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","3295",,,,,,,"fee schedule","3281.9","7870",
"Sympathectomy supfc palmar","64823","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","3314.72",,,,,,,"fee schedule","3281.9","7870","APC"
"Sympathectomy supfc palmar","64823","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","7870",,,,,,,"fee schedule","3281.9","7870",
"Synchronous Telemedicine Service Rendered Via a Real-Time Interactive Audio and Video Telecommunications System",,,,,,,,,"facility","both",,,"95",,,"Bcbs","Ppo",,,,,,,,,,,"The modified price is presented in the standard charge value."
"Synchronous Telemedicine Service Rendered Via a Real-Time Interactive Audio and Video Telecommunications System",,,,,,,,,"facility","both",,,"95",,,"Unitedhealthcare","Ppo",,,,,,,,,,,"The modified price is presented in the standard charge value."
"Syphilis test non-trep qual","86592","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","4.27",,,,,,,"fee schedule","3.2","9.05",
"Syphilis test non-trep quant","86593","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","4.4",,,,,,,"fee schedule","3.3","9.33","APC"
"T cell absolute count","86361","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","20.09",,,,,,,"fee schedule","20.09","56.77",
"T cell absolute count","86361","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","26.78",,,,,,,"fee schedule","20.09","56.77",
"T cell absolute count/ratio","86360","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","48.39",,,,,,,"fee schedule","35.24","99.6","APC"
"T cell absolute count/ratio","86360","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","46.98",,,,,,,"fee schedule","35.24","99.6","APC"
"TB intradermal test","86580","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","30.75",,,,,,,"fee schedule","7.62","61.5","APC"
"TRH stimulation panel","80438","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","75.62",,,,,,,"fee schedule","37.81","106.87",
"TRH stimulation panel","80438","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","50.41",,,,,,,"fee schedule","37.81","106.87",
"Tactile breast img uni/bi","0422T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","89.03",,,,,,,"fee schedule","87.29","233.64","APC"
"Tadalafil: 60 Tablet, Film Coated In 1 Bottle (43598-578-60)","209766_43598057860","CDM","250","RC","43598057860","NDC",,,"facility","both","1","EA",,"274.53","274.53",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Tangntl bx skin single les","11102","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","419.98",,,,,,,"fee schedule","407.74","4840.09","APC"
"Tap block bi injection","64488","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","3826",,,,,,,"fee schedule","1343","3826",
"Tap block uni by infusion","64487","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","3826",,,,,,,"fee schedule","1343","3826",
"Targeted genomic seq analys","81445","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","597.91",,,,,,,"fee schedule","448.43","1267.57","APC"
"Targeted genomic seq analys","81450","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","774.72",,,,,,,"fee schedule","569.65","1610.2","APC"
"Targeted genomic seq analys","81450","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","759.53",,,,,,,"fee schedule","569.65","1610.2",
"Targeted genomic seq analys","81450","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","1037.44",,,,,,,"fee schedule","569.65","1610.2",
"Targeted genomic seq analys","81455","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","3065.58",,,,,,,"fee schedule","2189.7","6189.55","APC"
"Tau phosphorylated ptau217","0479U","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","17.44",,,,,,,"fee schedule","17.27","36.61","APC"
"Tb ag response t-cell susp","86481","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","142.13",,,,,,,"fee schedule","75","212",
"Tc auriculr neurostimulation","0783T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","129.06",,,,,,,"fee schedule","129.06","273.61","APC"
"Tc mag stimj pn 1st tx 1nrv","0766T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","227.41",,,,,,,"fee schedule","216.58","459.14","APC"
"Tcat dlvr enhncd fixj dev","34712","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","5843.31",,,,,,,"fee schedule","3514.53","6277",
"Tcat insj/rpl perm ldls pm","33274","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","10674.37",,,,,,,"fee schedule","4817","40958.29",
"Tcat rmv&rpl 2chmbr ldls pm","0801T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","40958.29",,,,,,,"fee schedule","6580.16","40958.29","APC"
"Tcat rmv&rpl2chmb ldls pm ra","0802T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","6654",,,,,,,"fee schedule","5730","40958.29",
"Tcat rmv&rpl2chmb ldls pm rv","0803T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","19706.35",,,,,,,"fee schedule","5730","40958.29","APC"
"Tcat rmvl 2chmbr ldls pm ra","0799T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","3198.7",,,,,,,"fee schedule","3167.03","11385","APC"
"Tcat rmvl perm ldls pm","33275","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","5843.31",,,,,,,"fee schedule","3167.03","11385",
"Tecentriq: 1 Vial, Single-Use In 1 Carton (50242-917-01)  / 20 Ml In 1 Vial, Single-Use","132613_50242091701","CDM","636","RC","J9022","HCPCS","50242091701","NDC","facility","both","1","EA",,"217.23","217.23",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Technical Component; represents the costs of equipment, supplies, and technician personnel for a procedure, excluding the physician's interpretation. It is used when only the technical portion of a test is billed, typically by hospitals, imaging centers, or independent diagnostic testing facilities",,,,,,,,,"facility","both",,,"TC",,,"Aetna","Hmo/Pos",,,,,,,,,,,"The modified price is presented in the standard charge value."
"Technical Component; represents the costs of equipment, supplies, and technician personnel for a procedure, excluding the physician's interpretation. It is used when only the technical portion of a test is billed, typically by hospitals, imaging centers, or independent diagnostic testing facilities",,,,,,,,,"facility","both",,,"TC",,,"Unitedhealthcare","Ppo",,,,,,,,,,,"The modified price is presented in the standard charge value."
"Technical Component; represents the costs of equipment, supplies, and technician personnel for a procedure, excluding the physician's interpretation. It is used when only the technical portion of a test is billed, typically by hospitals, imaging centers, or independent diagnostic testing facilities",,,,,,,,,"facility","outpatient",,,"TC",,,"Optum","CCN Government",,,,,,,,,,,"The modified price is presented in the standard charge value."
"Tecvayli: 1 Vial, Single-Dose In 1 Carton (57894-449-01)  / 3 Ml In 1 Vial, Single-Dose","215260_57894044901","CDM","636","RC","J9380","HCPCS","57894044901","NDC","facility","both","1","EA",,"85.65","85.65",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Tee w or w/o fol w/cont,cong","C8926","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","833.47",,,,,,,"fee schedule","786.29","1666.94","APC"
"Telethx isodose plan cplx","77307","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","383.07",,,,,,,"fee schedule","200.54","796.19","APC"
"Telethx isodose plan simple","77306","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","155.87",,,,,,,"fee schedule","110.8","796.19",
"Temozolomide: 20 Blister Pack In 1 Box, Unit-Dose (50268-761-12)  / 1 Capsule In 1 Blister Pack (50268-761-11)","25893_50268076112","CDM","250","RC","J8700","HCPCS","50268076112","NDC","facility","both","1","EA",,"16.82","16.82",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Temp fml iu valve-pmp rplcmt","0597T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","2296",,,,,,,"fee schedule","699.41","4840.09",
"Temporary external pacing","92953","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","702.72",,,,,,,"fee schedule","662.94","3295","APC"
"Tendon shortening","26477","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","3380.35",,,,,,,"fee schedule","2572","6957.62","APC"
"Tendonitis, Myositis And Bursitis Without Mcc","558","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Exchange",,,"[Stop Loss: Total Charges > 258976 | Total % of Charge: 55] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Nursery  Level 1- Boarder-Per Diem: 1487] [Nursery  Level 2-Per Diem: 2066] [Nursery  Level 3-Per Diem: 2360] [Nursery  Level 4-NICU-Per Diem: 2697] [Alcohol/ Chemical Dependency-Per Diem: 1696] [Psych-Per Diem: 1696] [Rehab-Per Diem: 2046] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 76] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Cardiac Surgery-Per Diem: 44934 Days: 8 Additional Days: 4452] [PTCA-Per Diem: 17045 Days: 4 Additional Days: 4452] [Transplants-Case Rate: FEE SCHEDULE] [Pancreas Transplant (%BC): 80]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Tendonitis, Myositis And Bursitis Without Mcc","558","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan",,,"[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Tendonitis, Myositis And Bursitis Without Mcc","558","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Clover Health","Medicare Managed Care Plan","10428.63",,,,,,,"fee schedule","8908.72","21055.9","MSDRG Base Rate"
"Tenofovir liq chrom ur quan","0025U","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","85.77",,,,,,,"fee schedule","64.33","242.59",
"Test for chlorohydrocarbons","82441","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","6.01",,,,,,,"fee schedule","4.51","12.74",
"Test for chlorohydrocarbons","82441","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","6.31",,,,,,,"fee schedule","4.51","12.74","APC"
"Test urine for porphyrins","84119","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","13.63",,,,,,,"fee schedule","10.02","28.32","APC"
"Test urine for porphyrins","84119","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","13.36",,,,,,,"fee schedule","10.02","28.32",
"Testes Procedures With Cc/Mcc","711","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Clover Health","Medicare Managed Care Plan","21426.47",,,,,,,"fee schedule","19704.8","43261.06","MSDRG Base Rate"
"Testes Procedures Without Cc/Mcc","712","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Medicare Managed Care Plan",,,"[MSDRG Base Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Testes Procedures Without Cc/Mcc","712","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Hpn Other Commercial Plan",,,"[Stop Loss: Total Charges > 210600.19 | Total % of Charge: 69] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 15204.02] [Normal Vaginal Delivery-Case Rate: 10860.01] [Psych-Per Diem: 2022.14] [Rehab-Per Diem: 3228.69] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 70] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Transplants-Case Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Testes Procedures Without Cc/Mcc","712","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Optum","Ccn Government","11748.68",,,,,,,"fee schedule","11031.22","24907.2","MSDRG Base Rate"
"Testosterone response","80414","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","52.16",,,,,,,"fee schedule","38.73","109.48","APC"
"Testosterone response","80414","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","54.74",,,,,,,"fee schedule","38.73","109.48","APC"
"Tgfbi gene common variants","81333","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","143.85",,,,,,,"fee schedule","102.75","290.44","APC"
"Tgsap hl neo 5-50 rna alys","81451","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","569.65",,,,,,,"fee schedule","569.65","1610.2",
"Tgsap so neo 5-50 rna alys","81449","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","597.91",,,,,,,"fee schedule","448.43","1267.57",
"Thaw preserved stem cells","38208","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","4840.09",,,,,,,"fee schedule","442.51","4840.09",
"Ther fx nasal inf turbinate","30930","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","7050.03",,,,,,,"fee schedule","3011.79","7175.28","APC"
"Ther injection carp tunnel","20526","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","307.88",,,,,,,"fee schedule","307.88","4840.09","APC"
"Ther injection carp tunnel","20526","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","4840.09",,,,,,,"fee schedule","307.88","4840.09",
"Ther rx mntr 60-150rx&metabl","0587U","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","114.43",,,,,,,"fee schedule","114.43","242.59","APC"
"Therapeutic pneumothorax","32960","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","635.49",,,,,,,"fee schedule","629.2","4840.09","APC"
"Therapy Services","N801","APC",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan",,,"[APC ($): FEE SCHEDULE]","368.01","368.01","2022.72","1 through 10","other",,,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer's algorithm."
"Therapy Services","N801","APC",,,,,,,"facility","outpatient",,,,,,"Phcs","All Commercial Plans",,"70",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
"Thoracic duct procedure","38382","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","3514.53",,,,,,,"fee schedule","3051","5843.31",
"Thoracoscop w/esoph musc exc","32665","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3051",,,,,,,"fee schedule","3051","7972.53",
"Thoracoscopy lymph node exc","32674","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","4962.02",,,,,,,"fee schedule","3051","7972.53",
"Thoracoscopy remov fb/fibrin","32653","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","7030.77",,,,,,,"fee schedule","3051","9172",
"Thoracoscopy resect bullae","32655","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","7972.53",,,,,,,"fee schedule","3051","11685",
"Thoracoscopy w/bx infiltrate","32607","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","10875.22",,,,,,,"fee schedule","4962.02","22603.4","APC"
"Thoracoscopy w/bx infiltrate","32607","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","11385",,,,,,,"fee schedule","4962.02","22603.4",
"Thoracoscopy w/bx infiltrate","32607","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","7118",,,,,,,"fee schedule","4962.02","22603.4",
"Thoracoscopy w/bx med space","32606","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","6277",,,,,,,"fee schedule","4962.02","12855.28",
"Thoracoscopy w/bx med space","32606","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","7972.53",,,,,,,"fee schedule","4962.02","12855.28",
"Thorax spine fusion","22610","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","5345.54",,,,,,,"fee schedule","3051","37284.11",
"Threatened Abortion","778","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Indemnity Traditional",,"95",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
"Threatened Abortion","778","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Amerigroup","Medicaid Managed Care Plan",,,"[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Threatened Abortion","778","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Optum","Ccn Government",,,"[MSDRG Base Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Thrmbc/nfs dialysis circuit","36905","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","11694.89",,,,,,,"fee schedule","6309.89","24547.7","APC"
"Throat surgery procedure","42999","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","5931.97",,,,,,,"fee schedule","237.57","11531.48",
"Throat surgery procedure","42999","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","1580",,,,,,,"fee schedule","237.57","11531.48",
"Thrombin time plasma","85670","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","7.88",,,,,,,"fee schedule","4.33","12.23",
"Thrombin time plasma","85670","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","6.12",,,,,,,"fee schedule","4.33","12.23","APC"
"Thrombin time titer","85675","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","5.82",,,,,,,"fee schedule","5.14","14.52",
