INJ ANES LUMB/THOR SYMPATHETIC,3221983,CDM,361,RC,64520,CPT,,,facility,outpatient,,,1382.00000,494.76000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,948.89,,,,,,,596.28,5506.00,fee schedule,
INJ ANES LUMB/THOR SYMPATHETIC,3221983,CDM,361,RC,64520,CPT,,,facility,outpatient,,,1382.00000,494.76000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,948.89,,,,,,,596.28,5506.00,fee schedule,
INJ ANES LUMB/THOR SYMPATHETIC,3221983,CDM,361,RC,64520,CPT,,,facility,outpatient,,,1382.00000,494.76000,United Healthcare,UHC Core,,3294.00,,,,,,,596.28,5506.00,case rate,
INJ ANES LUMB/THOR SYMPATHETIC,3228392,CDM,361,RC,64520,CPT,,,facility,inpatient,,,1382.00000,494.76000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,621.90,,,,,,,621.90,1036.50,percent of total billed charges,
INJ ANES LUMB/THOR SYMPATHETIC,3228392,CDM,361,RC,64520,CPT,,,facility,outpatient,,,1382.00000,494.76000,Aetna,Medical Rental,,728.31,,,,,,,596.28,5506.00,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
INJ ANES LUMB/THOR SYMPATHETIC,3228392,CDM,361,RC,64520,CPT,,,facility,outpatient,,,1382.00000,494.76000,Gila River Health Care Corporation,Managed Care Program,,948.89,,,,,,,596.28,5506.00,fee schedule,
INJ ANES PLEXUS CELIAC,3228400,CDM,361,RC,64530,CPT,,,facility,outpatient,,,1349.00000,482.94000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,2509.61,,,,,,,596.28,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ ANES PLEXUS CELIAC,3228400,CDM,361,RC,64530,CPT,,,facility,outpatient,,,1349.00000,482.94000,Devoted Health Services,Medicare Advantage,,996.33,,,,,,,596.28,5506.00,fee schedule,
INJ ANES PLEXUS CELIAC,3525599,CDM,361,RC,64530,CPT,,,facility,inpatient,,,1349.00000,482.94000,Provider Network of America,Commercial,,1011.75,,,,,,,607.05,1011.75,percent of total billed charges,
INJ ANES PLEXUS CELIAC,3525599,CDM,361,RC,64530,CPT,,,facility,outpatient,,,1349.00000,482.94000,Humana,Medicare Advantage,,977.36,,,,,,,596.28,5506.00,fee schedule,
INJ ANES PLEXUS CELIAC,3525599,CDM,361,RC,64530,CPT,,,facility,outpatient,,,1349.00000,482.94000,United Healthcare,UHC Doctor's Plan,,3152.00,,,,,,,596.28,5506.00,case rate,
INJ ANES PLEXUS HYPOGASTRIC,3200995,CDM,361,RC,64517,CPT,,,facility,outpatient,,,1204.00000,431.03000,Health Net,Medicaid,,596.28,,,,,,,541.80,6483.00,case rate,
INJ ANES PLEXUS HYPOGASTRIC,3531274,CDM,361,RC,64517,CPT,,,facility,outpatient,,,1204.00000,431.03000,Aetna,Broad Network,,6483.00,,,,,,,541.80,6483.00,case rate,
INJ ANES PLEXUS HYPOGASTRIC,3531274,CDM,361,RC,64517,CPT,,,facility,outpatient,,,1204.00000,431.03000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,2987.66,,,,,,,541.80,6483.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ ANES PLEXUS HYPOGASTRIC,3531274,CDM,361,RC,64517,CPT,,,facility,outpatient,,,1204.00000,431.03000,Gold Kidney Health Plan,Medicare Advantage,,1043.78,,,,,,,541.80,6483.00,fee schedule,
INJ ANES PLEXUS HYPOGASTRIC,3531274,CDM,361,RC,64517,CPT,,,facility,outpatient,,,1204.00000,431.03000,Oscar Health Plan,Commercial,,1565.67,,,,,,,541.80,6483.00,fee schedule,
INJ ANGIO LV/LA HRT CATH S&I,4813127,CDM,481,RC,93565,CPT,,,facility,outpatient,,,1274.00000,337.61000,Aetna,Designated Group,,8416.00,,,,,,,114.54,13766.00,case rate,
INJ ANGIO LV/LA HRT CATH S&I,4813127,CDM,481,RC,93565,CPT,,,facility,outpatient,,,1274.00000,337.61000,Aetna,Joint Venture,,7921.00,,,,,,,114.54,13766.00,case rate,
INJ ANGIO PULM NONSEL HRT CATH S&I,4820213,CDM,481,RC,93568,CPT,,,facility,outpatient,,,1644.00000,435.66000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,822.43,,,,,,,239.97,13766.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ ANGIO PULM SEL HRT CATH BI S&I,4820239,CDM,481,RC,93573,CPT,,,facility,outpatient,,,2699.00000,715.24000,Arizona Physicians IPA,Medicaid,,604.58,,,,,,,81.92,13766.00,percent of total billed charges,Rates may be adjusted for facility-specific peer groups and all other adjusters.
INJ ANGIO RV/RA HRT CATH S&I,4813135,CDM,481,RC,93566,CPT,,,facility,inpatient,,,1370.00000,363.05000,Aetna,Medical Rental,,721.99,,,,,,,616.50,1027.50,percent of total billed charges,
INJ ANGIO RV/RA HRT CATH S&I,4813135,CDM,481,RC,93566,CPT,,,facility,inpatient,,,1370.00000,363.05000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,616.50,,,,,,,616.50,1027.50,percent of total billed charges,
INJ ARTHRO ANKLE BI,3247087,CDM,361,RC,27648,CPT,,,facility,outpatient,,,837.00000,299.65000,"Health Choice Arizona, Inc.",Medicare Advantage,50,251.10,,,,,,,167.40,5506.00,percent of total billed charges,
INJ ARTHRO ANKLE LT,3222023,CDM,361,RC,27648,CPT,,,facility,outpatient,,,558.00000,199.76000,Plotkin Health,Plotkin Health,LT,251.10,,,,,,,111.60,5506.00,percent of total billed charges,
INJ ARTHRO ANKLE RT,3222031,CDM,361,RC,27648,CPT,,,facility,outpatient,,,558.00000,199.76000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,RT,223.20,,,,,,,111.60,5506.00,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
INJ ARTHRO ANKLE RT,3222031,CDM,361,RC,27648,CPT,,,facility,outpatient,,,558.00000,199.76000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,RT,251.10,,,,,,,111.60,5506.00,percent of total billed charges,
INJ ARTHRO ANKLE RT,3222031,CDM,361,RC,27648,CPT,,,facility,outpatient,,,558.00000,199.76000,Oscar Health Plan,Commercial,RT,279.00,,,,,,,111.60,5506.00,percent of total billed charges,
INJ ARTHRO ANKLE RT,3222031,CDM,361,RC,27648,CPT,,,facility,outpatient,,,558.00000,199.76000,United Healthcare,Commercial,RT,2326.00,,,,,,,111.60,5506.00,case rate,
INJ ARTHRO ELBOW LT,3222049,CDM,361,RC,24220,CPT,,,facility,outpatient,,,518.00000,185.44000,Banner University Health Plan,AZ Medicaid - AHCCCS,LT,116.03,,,,,,,103.60,5506.00,percent of total billed charges,
INJ ARTHRO ELBOW LT,3222049,CDM,361,RC,24220,CPT,,,facility,outpatient,,,518.00000,185.44000,Health Net,Commerical Exchange Product,LT,279.72,,,,,,,103.60,5506.00,percent of total billed charges,
INJ ARTHRO ELBOW LT,3222049,CDM,361,RC,24220,CPT,,,facility,outpatient,,,518.00000,185.44000,Health Net,Commerical Exchange Product,LT,279.72,,,,,,,103.60,5506.00,percent of total billed charges,
INJ ARTHRO HIP W ANES BI,3247046,CDM,361,RC,27095,CPT,,,facility,outpatient,,,773.00000,276.73000,Health Net,Medicaid,50,173.15,,,,,,,154.60,5506.00,percent of total billed charges,
INJ ARTHRO HIP W ANES BI,3247046,CDM,361,RC,27095,CPT,,,facility,outpatient,,,773.00000,276.73000,United Healthcare,Commercial,50,2326.00,,,,,,,154.60,5506.00,case rate,
INJ ARTHRO HIP W ANES BI,3247095,CDM,361,RC,27095,CPT,,,facility,outpatient,,,773.00000,276.73000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,50,524.40,,,,,,,154.60,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ ARTHRO HIP W ANES BI,3247095,CDM,361,RC,27095,CPT,,,facility,outpatient,,,773.00000,276.73000,Blue Cross Blue Shield of Arizona,Commercial,50,624.29,,,,,,,154.60,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ ARTHRO HIP W ANES BI,3247095,CDM,361,RC,27095,CPT,,,facility,outpatient,,,773.00000,276.73000,United Healthcare,UHC Doctor's Plan,50,2114.00,,,,,,,154.60,5506.00,case rate,
INJ ARTHRO HIP W ANES LT,3222064,CDM,361,RC,27095,CPT,,,facility,outpatient,,,515.00000,184.37000,Aetna,Joint Venture,LT,4405.00,,,,,,,103.00,5506.00,case rate,
INJ ARTHRO HIP W ANES LT,3222064,CDM,361,RC,27095,CPT,,,facility,outpatient,,,515.00000,184.37000,Plotkin Health,Plotkin Health,LT,231.75,,,,,,,103.00,5506.00,percent of total billed charges,
INJ ARTHRO HIP W ANES LT,3228483,CDM,361,RC,27095,CPT,,,facility,outpatient,,,515.00000,184.37000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,LT,206.00,,,,,,,103.00,5506.00,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
INJ ARTHRO HIP W ANES RT,3222072,CDM,361,RC,27095,CPT,,,facility,outpatient,,,515.00000,184.37000,Aetna,Broad Network,RT,5506.00,,,,,,,103.00,5506.00,case rate,
INJ ARTHRO HIP W ANES RT,3228491,CDM,361,RC,27095,CPT,,,facility,outpatient,,,515.00000,184.37000,Aetna,Medicare Advantage,RT,103.00,,,,,,,103.00,5506.00,percent of total billed charges,
INJ ARTHRO HIP W ANES RT,3228491,CDM,361,RC,27095,CPT,,,facility,outpatient,,,515.00000,184.37000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,RT,524.40,,,,,,,103.00,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ ARTHRO HIP WO ANES BI,3247038,CDM,361,RC,27093,CPT,,,facility,outpatient,,,639.00000,228.76000,Aetna,Qualified Health Plan,50,143.78,,,,,,,127.80,5506.00,percent of total billed charges,
INJ ARTHRO HIP WO ANES BI,3247038,CDM,361,RC,27093,CPT,,,facility,outpatient,,,639.00000,228.76000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,50,255.60,,,,,,,127.80,5506.00,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
INJ ARTHRO HIP WO ANES BI,3247129,CDM,361,RC,27093,CPT,,,facility,inpatient,,,639.00000,228.76000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,50,287.55,,,,,,,287.55,479.25,percent of total billed charges,
INJ ARTHRO HIP WO ANES BI,3247129,CDM,361,RC,27093,CPT,,,facility,inpatient,,,639.00000,228.76000,Plotkin Health,Plotkin Health,50,287.55,,,,,,,287.55,479.25,percent of total billed charges,
INJ ARTHRO HIP WO ANES BI,3247129,CDM,361,RC,27093,CPT,,,facility,outpatient,,,639.00000,228.76000,Arizona Physicians IPA,Medicaid,50,143.14,,,,,,,127.80,5506.00,percent of total billed charges,Rates may be adjusted for facility-specific peer groups and all other adjusters.
INJ ARTHRO HIP WO ANES LT,3222080,CDM,361,RC,27093,CPT,,,facility,outpatient,,,426.00000,152.51000,"Health Choice Arizona, Inc.",Medicaid,LT,95.42,,,,,,,85.20,5506.00,percent of total billed charges,
INJ ARTHRO HIP WO ANES LT,3228467,CDM,361,RC,27093,CPT,,,facility,outpatient,,,426.00000,152.51000,Aetna,Medicare Advantage,LT,85.20,,,,,,,85.20,5506.00,percent of total billed charges,
INJ ARTHRO HIP WO ANES RT,3222098,CDM,361,RC,27093,CPT,,,facility,outpatient,,,426.00000,152.51000,Aetna,Medical Rental,RT,224.50,,,,,,,85.20,5506.00,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
INJ ARTHRO KNEE CNT/CNT ENHANCE BI,3245800,CDM,361,RC,27369,CPT,,,facility,inpatient,,,465.00000,166.47000,Provider Network of America,Commercial,50,348.75,,,,,,,209.25,348.75,percent of total billed charges,
INJ ARTHRO KNEE CNT/CNT ENHANCE BI,3245800,CDM,361,RC,27369,CPT,,,facility,outpatient,,,465.00000,166.47000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,50,591.57,,,,,,,93.00,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ ARTHRO KNEE CNT/CNT ENHANCE LT,3245818,CDM,361,RC,27369,CPT,,,facility,outpatient,,,310.00000,110.98000,United Healthcare,UHC Doctor's Plan,LT,2114.00,,,,,,,62.00,5506.00,case rate,
INJ ARTHRO KNEE CNT/CNT ENHANCE RT,3245826,CDM,361,RC,27369,CPT,,,facility,outpatient,,,310.00000,110.98000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,RT,443.67,,,,,,,62.00,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ ARTHRO KNEE CNT/CNT ENHANCE RT,3245826,CDM,361,RC,27369,CPT,,,facility,outpatient,,,310.00000,110.98000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,RT,172.61,,,,,,,62.00,5506.00,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
INJ ARTHRO SHOULDER BI,3242351,CDM,361,RC,23350,CPT,,,facility,inpatient,,,696.00000,249.17000,Aetna,Medical Rental,50,366.79,,,,,,,313.20,522.00,percent of total billed charges,
INJ ARTHRO SHOULDER BI,3242351,CDM,361,RC,23350,CPT,,,facility,outpatient,,,696.00000,249.17000,"Health Choice Arizona, Inc.",ACA Health Plan,50,348.00,,,,,,,139.20,5506.00,percent of total billed charges,
INJ ARTHRO SHOULDER BI,3242351,CDM,361,RC,23350,CPT,,,facility,outpatient,,,696.00000,249.17000,Aetna,Medicare Advantage,50,139.20,,,,,,,139.20,5506.00,percent of total billed charges,
INJ ARTHRO SHOULDER LT,3222122,CDM,361,RC,23350,CPT,,,facility,inpatient,,,464.00000,166.11000,Aetna,Medical Rental,LT,244.53,,,,,,,208.80,348.00,percent of total billed charges,
INJ ARTHRO SHOULDER LT,3222122,CDM,361,RC,23350,CPT,,,facility,outpatient,,,464.00000,166.11000,Banner University Health Plan,AZ Medicaid - AHCCCS,LT,103.94,,,,,,,92.80,5506.00,percent of total billed charges,
INJ ARTHRO SHOULDER LT,3222122,CDM,361,RC,23350,CPT,,,facility,outpatient,,,464.00000,166.11000,United Healthcare,Commercial,LT,2326.00,,,,,,,92.80,5506.00,case rate,
INJ ARTHRO SHOULDER RT,3222130,CDM,361,RC,23350,CPT,,,facility,outpatient,,,464.00000,166.11000,Provider Network of America,Commercial,RT,348.00,,,,,,,92.80,5506.00,percent of total billed charges,
INJ ARTHRO SHOULDER RT,3222130,CDM,361,RC,23350,CPT,,,facility,outpatient,,,464.00000,166.11000,United Healthcare,UHC Core,RT,2210.00,,,,,,,92.80,5506.00,case rate,
INJ ARTHRO WRIST BI,3247111,CDM,361,RC,25246,CPT,,,facility,outpatient,,,717.00000,256.69000,"Health Choice Arizona, Inc.",Medicare Advantage,50,215.10,,,,,,,143.40,5506.00,percent of total billed charges,
INJ ARTHRO WRIST BI,3247111,CDM,361,RC,25246,CPT,,,facility,outpatient,,,717.00000,256.69000,Plotkin Health,Plotkin Health,50,322.65,,,,,,,143.40,5506.00,percent of total billed charges,
INJ ARTHRO WRIST LT,3222163,CDM,361,RC,25246,CPT,,,facility,outpatient,,,478.00000,171.12000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,LT,624.29,,,,,,,95.60,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ ARTHRO WRIST LT,3222163,CDM,361,RC,25246,CPT,,,facility,outpatient,,,478.00000,171.12000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,LT,215.10,,,,,,,95.60,5506.00,percent of total billed charges,
INJ ARTHRO WRIST RT,3222171,CDM,361,RC,25246,CPT,,,facility,outpatient,,,478.00000,171.12000,Aetna,Banner Employee Plans,RT,1170.00,,,,,,,95.60,5506.00,case rate,"Multi proc logic: first procedure reimbursed at 100% of contract rate, second procedure reimbursed at 50% of contract rate, subsequent procedures reimbursed at 25% of contract rate."
INJ CATH URETERAL BI,3246287,CDM,361,RC,50684,CPT,,,facility,outpatient,,,320.00000,114.56000,Aetna,Broad Network,50,5506.00,,,,,,,64.00,5506.00,case rate,
INJ CATH URETERAL BI,3246287,CDM,361,RC,50684,CPT,,,facility,outpatient,,,320.00000,114.56000,Banner University Health Plan,AZ Medicaid - AHCCCS,50,71.68,,,,,,,64.00,5506.00,percent of total billed charges,
INJ CATH URETERAL LT,3243557,CDM,361,RC,50684,CPT,,,facility,inpatient,,,213.00000,76.25000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,LT,95.85,,,,,,,95.85,159.75,percent of total billed charges,
INJ CATH URETERAL LT,3243557,CDM,361,RC,50684,CPT,,,facility,outpatient,,,213.00000,76.25000,"Health Choice Arizona, Inc.",Medicare Advantage,LT,63.90,,,,,,,42.60,5506.00,percent of total billed charges,
INJ CATH URETERAL LT,3246295,CDM,361,RC,50684,CPT,,,facility,outpatient,,,213.00000,76.25000,United Healthcare,UHC Core,LT,2210.00,,,,,,,42.60,5506.00,case rate,
INJ CATH URETERAL RT,3243565,CDM,361,RC,50684,CPT,,,facility,outpatient,,,213.00000,76.25000,Aetna,Designated Group,RT,4680.00,,,,,,,42.60,5506.00,case rate,
INJ CATH URETERAL RT,3243565,CDM,361,RC,50684,CPT,,,facility,outpatient,,,213.00000,76.25000,Aetna,Qualified Health Plan,RT,47.92,,,,,,,42.60,5506.00,percent of total billed charges,
INJ CATH URETERAL RT,3243565,CDM,361,RC,50684,CPT,,,facility,outpatient,,,213.00000,76.25000,United Healthcare,UHC Doctor's Plan,RT,2114.00,,,,,,,42.60,5506.00,case rate,
INJ CHOLANGIOGRAM ACCESS EXIST S&I,3204195,CDM,361,RC,47531,CPT,,,facility,outpatient,,,1435.00000,513.73000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,3761.34,,,,,,,182.16,7217.00,fee schedule,
INJ CHOLANGIOGRAM ACCESS EXIST S&I,3204195,CDM,361,RC,47531,CPT,,,facility,outpatient,,,1435.00000,513.73000,Banner University Health Plan,University Care Advantage,,3761.34,,,,,,,182.16,7217.00,fee schedule,
INJ CHOLANGIOGRAM ACCESS EXIST S&I,3204195,CDM,361,RC,47531,CPT,,,facility,outpatient,,,1435.00000,513.73000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,3761.34,,,,,,,182.16,7217.00,fee schedule,
INJ CHOLANGIOGRAM ACCESS EXIST S&I,3204195,CDM,361,RC,47531,CPT,,,facility,outpatient,,,1435.00000,513.73000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,3761.34,,,,,,,182.16,7217.00,fee schedule,
INJ CHOLANGIOGRAM ACCESS EXIST S&I,3204195,CDM,361,RC,47531,CPT,,,facility,outpatient,,,1435.00000,513.73000,Quiktrip Corporation,Commercial,,774.90,,,,,,,182.16,7217.00,percent of total billed charges,
INJ CHOLANGIOGRAM ACCESS EXIST S&I,3204633,CDM,361,RC,47531,CPT,,,facility,inpatient,,,1435.00000,513.73000,Provider Network of America,Commercial,,1076.25,,,,,,,645.75,1076.25,percent of total billed charges,
INJ CHOLANGIOGRAM ACCESS EXIST S&I,3204633,CDM,361,RC,47531,CPT,,,facility,outpatient,,,1435.00000,513.73000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,4137.47,,,,,,,182.16,7217.00,fee schedule,
INJ CHOLANGIOGRAM ACCESS EXIST S&I,3503695,CDM,361,RC,47531,CPT,,,facility,outpatient,,,1435.00000,513.73000,"Health Choice Arizona, Inc.",Medicare Advantage,,3761.34,,,,,,,182.16,7217.00,fee schedule,
INJ CHOLANGIOGRAM ACCESS EXIST S&I,3503695,CDM,361,RC,47531,CPT,,,facility,outpatient,,,1435.00000,513.73000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,3761.34,,,,,,,182.16,7217.00,fee schedule,
INJ CHOLANGIOGRAM ACCESS EXIST S&I,3503695,CDM,361,RC,47531,CPT,,,facility,outpatient,,,1435.00000,513.73000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,3761.34,,,,,,,182.16,7217.00,fee schedule,
INJ CHOLANGIOGRAM ACCESS EXIST S&I,3503695,CDM,361,RC,47531,CPT,,,facility,outpatient,,,1435.00000,513.73000,Care 1st,Medicare Advantage,,3761.34,,,,,,,182.16,7217.00,fee schedule,
INJ CHOLANGIOGRAM ACCESS NEW S&I,3200649,CDM,361,RC,47532,CPT,,,facility,outpatient,,,2908.00000,1041.06000,Kaiser Foundation Health Plan,Medicare Advantage,,3761.34,,,,,,,949.44,16820.00,fee schedule,
INJ CHOLANGIOGRAM ACCESS NEW S&I,3200649,CDM,361,RC,47532,CPT,,,facility,outpatient,,,2908.00000,1041.06000,Kaiser Foundation Health Plan,Medicare Advantage,,3761.34,,,,,,,949.44,16820.00,fee schedule,
INJ CHOLANGIOGRAM ACCESS NEW S&I,3204203,CDM,361,RC,47532,CPT,,,facility,outpatient,,,2908.00000,1041.06000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,,2603.12,,,,,,,949.44,16820.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ CNT ABSC/CYST VIA PREV CATH/TB,3228087,CDM,361,RC,49424,CPT,,,facility,outpatient,,,443.00000,158.59000,Blue Cross Blue Shield of Arizona,Commercial,,3253.90,,,,,,,88.60,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ CNT TUBE G/COLON PERC S&I,3234838,CDM,361,RC,49465,CPT,,,facility,outpatient,,,364.00000,130.31000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,3660.23,,,,,,,163.80,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ CNT TUBE G/COLON PERC S&I,3234838,CDM,361,RC,49465,CPT,,,facility,outpatient,,,364.00000,130.31000,Carelon,Medicare Advantage,,270.51,,,,,,,163.80,5506.00,fee schedule,
INJ CNT TUBE G/COLON PERC S&I,3234838,CDM,361,RC,49465,CPT,,,facility,outpatient,,,364.00000,130.31000,United Healthcare,Commercial,,2326.00,,,,,,,163.80,5506.00,case rate,
