HC COMPREHENSIVE ASSESSMENT ADOLESCENT D,49100014,CDM,944,RC,90791,CPT,,,facility,outpatient,,,422.00000,253.20000,United Healthcare,CHIP/Medicaid,,116.98,,,,,,,116.98,381.00,percent of total billed charges,
HC COMPREHENSIVE ASSESSMENT ADULT A,49100027,CDM,945,RC,90791,CPT,,,facility,outpatient,,,422.00000,253.20000,BCBS NC,Medicare Advantage,,151.28,,,,,,,116.98,381.00,fee schedule,
HC COMPREHENSIVE ASSESSMENT ADULT D,49100013,CDM,944,RC,90791,CPT,,,facility,outpatient,,,422.00000,253.20000,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,163.76,,,,,,,116.98,381.00,fee schedule,
HC COMPREHENSIVE EP STUDY WO INDUCTION OF ARRHYTHMIA,93610242,CDM,480,RC,93619,CPT,,,facility,outpatient,,,15324.00000,9194.40000,Humana,Medicare PPO,,7733.74,,,,,,,946.00,15291.00,fee schedule,
HC COMPREHENSIVE EP STUDY WO INDUCTION OF ARRHYTHMIA,93610242,CDM,480,RC,93619,CPT,,,facility,outpatient,,,15324.00000,9194.40000,Optum,VACCN Behavioral Health,,7365.47,,,,,,,946.00,15291.00,fee schedule,
HC COMPRESSION GLOVE,22700059,CDM,270,RC,,,,,facility,outpatient,,,136.00000,81.60000,BCBS NC,Blue Value Group,,84.47,,,,,,,31.55,119.19,percent of total billed charges,
HC COMPRESSION GLOVE,22700059,CDM,270,RC,,,,,facility,outpatient,,,136.00000,81.60000,Evernorth (Cigna Behavioral Health),Commercial,,108.80,,,,,,,31.55,119.19,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC COMPRESSION SLEEVE,22700061,CDM,270,RC,,,,,facility,outpatient,,,120.00000,72.00000,BCBS NC,Blue Value Individual,,48.54,,,,,,,27.84,105.17,percent of total billed charges,
HC CONGENTIAL INJECTION IMAGING OR NATIVE GRAFTS INCL S AND I,93610183,CDM,481,RC,93564,CPT,,,facility,outpatient,,,2370.00000,1422.00000,Optum,CHIP/Managed Medicaid,,656.96,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",,,,0,549.84,9423.00,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
HC CONGENTIAL INJECTION RT VENTRICULAR OR RT ATRIAL ANGIOGRAPHY INCL S AND I,93610185,CDM,481,RC,93566,CPT,,,facility,outpatient,,,1530.00000,918.00000,Carolina Complete Health,Managed Medicaid,,424.12,,,,,,,354.96,9423.00,percent of total billed charges,
HC CONGENTIAL INJECTION RT VENTRICULAR OR RT ATRIAL ANGIOGRAPHY INCL S AND I,93610185,CDM,481,RC,93566,CPT,,,facility,outpatient,,,1530.00000,918.00000,Vaya,Medicaid,,436.81,,,,,,,354.96,9423.00,percent of total billed charges,
HC CONGENTIAL INJECTION SELECT COR ANGIOGRAPHY  INCL S AND I,93610182,CDM,481,RC,93563,CPT,,,facility,outpatient,,,2221.00000,1332.60000,Alliance,Medicaid,,615.66,,,,,,,515.27,9423.00,percent of total billed charges,
HC CONSULT REPORT W SLIDE PREP,83100162,CDM,312,RC,88323,CPT,,,facility,outpatient,,,349.00000,209.40000,Amerihealth Caritas,Managed Medicaid,,96.74,,,,,,,50.30,279.20,percent of total billed charges,
HC CONSULT REPORT W SLIDE PREP,83100162,CDM,312,RC,88323,CPT,,,facility,outpatient,,,349.00000,209.40000,BCBS NC,Medicare Advantage,,50.30,,,,,,,50.30,279.20,fee schedule,
HC CONSULT REPORT W SLIDE PREP,83100162,CDM,312,RC,88323,CPT,,,facility,outpatient,,,349.00000,209.40000,Cigna,Commercial,,88.66,,,,,,,50.30,279.20,fee schedule,
HC CONT GLUCOSE MONITOR DIAG PAT OWNED UNIT,59200029,CDM,920,RC,95249,CPT,,,facility,outpatient,,,131.00000,78.60000,BCBS NC,Blue Value Group,,69.29,,,,,,,36.31,434.00,percent of total billed charges,
HC CONT GLUCOSE MONITOR DIAG PAT OWNED UNIT,59200029,CDM,920,RC,95249,CPT,,,facility,outpatient,,,131.00000,78.60000,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,60.54,,,,,,,36.31,434.00,fee schedule,
HC CONT GLUCOSE MONITOR DIAG,59200002,CDM,920,RC,95250,CPT,,,facility,inpatient,,,636.00000,381.60000,Evernorth (Cigna Behavioral Health),Commercial,,508.80,,,,,,,508.80,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC CONT GLUCOSE MONITOR DIAG,59200002,CDM,920,RC,95250,CPT,,,facility,outpatient,,,636.00000,381.60000,United Healthcare,CHIP/Medicaid,,176.30,,,,,,,121.34,508.80,percent of total billed charges,
HC CONTINUOUS INHALATION TREATMENT W AEROSOL MED 1ST HR,54120001,CDM,412,RC,94644,CPT,,,facility,outpatient,,,194.00000,116.40000,Aetna,Commercial,,143.56,,,,,,,53.78,173.00,percent of total billed charges,
HC CONTINUOUS INHALATION TREATMENT W AEROSOL MED 1ST HR,54120001,CDM,412,RC,94644,CPT,,,facility,outpatient,,,194.00000,116.40000,Trillium,Medicaid,,54.32,,,,,,,53.78,173.00,percent of total billed charges,
HC CONTINUOUS MEDICATION NEBULIZER TREATMENT,44100014,CDM,412,RC,94644,CPT,,,facility,outpatient,,,200.00000,120.00000,Healthy Blue NC,Managed Medicaid,,55.44,,,,,,,55.44,173.00,percent of total billed charges,
HC CONTRAST INJ CVA DEVICE W FLUORO,73610132,CDM,361,RC,36598,CPT,,,facility,outpatient,,,216.00000,129.60000,Vaya,Medicaid,,61.67,,,,,,,59.88,7278.00,percent of total billed charges,
HC CONVERSION G TUBE TO GJ TUBE INCL FLUORO GUIDANCE,73610193,CDM,361,RC,49446,CPT,,,facility,outpatient,,,3224.00000,1934.40000,Alignment,Medicare Advantage,,1841.33,,,,,,,893.69,5449.00,fee schedule,
HC CONVERSION G TUBE TO GJ TUBE INCL FLUORO GUIDANCE,73610193,CDM,361,RC,49446,CPT,,,facility,outpatient,,,3224.00000,1934.40000,BCBS NC,Blue Select/HMO/PPO,,2341.27,,,,,,,893.69,5449.00,percent of total billed charges,
HC CONVERT EXT BILIARY DRAIN TO INT EXT BIL DRAIN INCL CHOLANG WHEN PERFORMED IMAGE S AND I,73610515,CDM,361,RC,47535,CPT,,,facility,inpatient,,,5605.00000,3363.00000,Aetna,Commercial,,6610.00,,,,,,,4481.00,6610.00,per diem,Must be billed with surgical revenue code and inpatient room and board code.
HC CONVERT EXT BILIARY DRAIN TO INT EXT BIL DRAIN INCL CHOLANG WHEN PERFORMED IMAGE S AND I,73610515,CDM,361,RC,47535,CPT,,,facility,inpatient,,,5605.00000,3363.00000,Optum,Commercial,,4481.00,,,,,,,4481.00,6610.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC CONVERT EXT BILIARY DRAIN TO INT EXT BIL DRAIN INCL CHOLANG WHEN PERFORMED IMAGE S AND I,73610515,CDM,361,RC,47535,CPT,,,facility,outpatient,,,5605.00000,3363.00000,BCBS NC,Blue Select/HMO/PPO,,2749.25,,,,,,,1553.71,17457.00,percent of total billed charges,
HC CONVERT NEPHROSTOMY CATH TO NEPHROURETERAL CATH VIA EXISTING NEPH TRACT,73610530,CDM,361,RC,50434,CPT,,,facility,outpatient,,,3438.00000,2062.80000,Alignment,Medicare Advantage,,1988.41,,,,,,,953.01,6649.00,fee schedule,
HC CONX 30 FRAGMENT ANALYSIS,83000032,CDM,300,RC,81254,CPT,,,facility,outpatient,,,275.00000,165.00000,Humana,Medicare HMO,,36.75,,,,,,,33.95,220.00,fee schedule,
HC COOLED RF ABLATION CERVICAL,53610266,CDM,361,RC,64633,CPT,,,facility,outpatient,,,5244.00000,3146.40000,Optum,VACCN,,1895.48,,,,,,,1453.64,9324.00,fee schedule,
HC COOLED RF ABLATION LUMB SACRAL,53610268,CDM,361,RC,64635,CPT,,,facility,outpatient,,,5777.00000,3466.20000,Aetna,Commercial,,5449.00,,,,,,,1601.38,9350.00,case rate,
HC COOLED RF ABLATION OTHER NERVE,53610270,CDM,361,RC,64640,CPT,,,facility,inpatient,,,6201.00000,3720.60000,Optum,Commercial,,4481.00,,,,,,,4481.00,6610.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC CORD BLOOD GAS,83002900,CDM,301,RC,82803,CPT,,,facility,outpatient,,,171.00000,102.60000,Optum,CHIP/Managed Medicaid,,47.40,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",,,,0,25.29,136.80,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
HC CORE NEEDLE BIOPSY LUNG MEDIASTINUM PERQ W IMG,73610644,CDM,361,RC,32408,CPT,,,facility,outpatient,,,5314.00000,3188.40000,BCBS NC,Blue Select/HMO/PPO,,2519.37,,,,,,,1473.04,12408.00,percent of total billed charges,
HC CORE NEEDLE BIOPSY LUNG MEDIASTINUM PERQ W IMG,73610644,CDM,361,RC,32408,CPT,,,facility,outpatient,,,5314.00000,3188.40000,Cigna,Commercial,,12408.00,,,,,,,1473.04,12408.00,case rate,
HC CORTISOL,83000360,CDM,301,RC,82533,CPT,,,facility,outpatient,,,243.00000,145.80000,Optum,Commercial,,131.22,,,,,,,15.81,194.40,percent of total billed charges,
HC COUGH ASSIST,44100018,CDM,410,RC,94669,CPT,,,facility,outpatient,,,124.00000,74.40000,Optum,Commercial,,66.96,,,,,,,34.37,209.27,percent of total billed charges,
HC COUPLED FIDUCIAL MARKER EACH,22784002,CDM,278,RC,A4648,CPT,,,facility,outpatient,,,341.00000,204.60000,Carolina Complete Health,Managed Medicaid,,94.53,,,,,,,79.11,298.85,percent of total billed charges,
HC COVID IGG ANTIBODY,83002901,CDM,302,RC,86769,CPT,,,facility,outpatient,,,100.00000,60.00000,Aetna,Commercial,,74.00,,,,,,,27.72,80.00,percent of total billed charges,
HC COVID19 PCR,83002899,CDM,306,RC,87635,CPT,,,facility,outpatient,,,100.00000,60.00000,BCBS NC,Blue Select/HMO/PPO,QW,47.41,,,,,,,27.72,89.40,percent of total billed charges,
HC COVID19 VACCINE ADMINISTRATION,49420261,CDM,771,RC,90480,CPT,,,facility,outpatient,,,75.00000,45.00000,Partners,Medicaid,,20.79,,,,,,,20.79,60.00,percent of total billed charges,
HC CR 1ST SESS WO CONT MONITOR,99430002,CDM,943,RC,93797,CPT,,,facility,outpatient,,,217.00000,130.20000,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,128.33,,,,,,,60.15,204.00,fee schedule,
HC CR SESS 4 TO 36 WO CONT MONITOR,99430003,CDM,943,RC,93797,CPT,,,facility,outpatient,,,217.00000,130.20000,Alliance,Medicaid,,60.15,,,,,,,60.15,204.00,percent of total billed charges,
HC CREATINE KINASE MB,83000385,CDM,301,RC,82553,CPT,,,facility,outpatient,,,103.00000,61.80000,BCBS NC,Blue Select/HMO/PPO,,50.52,,,,,,,11.20,82.40,percent of total billed charges,
HC CREATINE KINASE,83000383,CDM,301,RC,82550,CPT,,,facility,outpatient,,,108.00000,64.80000,Optum,CHIP/Managed Medicaid,,29.94,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",187.99,187.99,2857.1899999999996,1 through 10,6.31,86.40,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery."
HC CREATININE RANDOM URINE,83000390,CDM,301,RC,82570,CPT,,,facility,outpatient,,,77.00000,46.20000,Optum,VACCN,,5.18,,,,,,,5.02,61.60,fee schedule,
HC CREATININE,83000386,CDM,301,RC,82565,CPT,,,facility,outpatient,,,78.00000,46.80000,BCBS NC,Blue Select/HMO/PPO,,36.98,,,,,,,4.97,62.40,percent of total billed charges,
HC CREATININE,83000386,CDM,301,RC,82565,CPT,,,facility,outpatient,,,78.00000,46.80000,Optum,Commercial,,42.12,,,,,,,4.97,62.40,percent of total billed charges,
HC CREATININE,83000386,CDM,301,RC,82565,CPT,,,facility,outpatient,,,78.00000,46.80000,WellCare of North Carolina,Medicare Advantage,,5.38,,,,,,,4.97,62.40,fee schedule,
HC CRISIS INTERVENTION MENTAL HEALTH SERVICES PER HOUR,49100039,CDM,900,RC,S9484,CPT,,,facility,outpatient,,,138.00000,82.80000,United Healthcare,Individual Exchange,,285.00,,,,,,,32.01,468.00,per diem,
HC CRISIS THERAPY 60MINS D,49100018,CDM,944,RC,90839,CPT,,,facility,outpatient,,,286.00000,171.60000,Healthy Blue NC,Managed Medicaid,,79.28,,,,,,,79.28,228.80,percent of total billed charges,
HC CRISIS THERAPY ADD 30MIN D,49100019,CDM,944,RC,90840,CPT,,,facility,outpatient,,,144.00000,86.40000,Carolina Complete Health,Managed Medicaid,,39.92,,,,,,,33.41,115.20,percent of total billed charges,
HC CROSSMATCH EACH UNIT IMMEDIATE SPIN,83001135,CDM,302,RC,86920,CPT,,,facility,outpatient,,,241.00000,144.60000,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,174.65,,,,,,,25.79,201.52,fee schedule,
HC CROSSMATCH EACH UNIT IMMEDIATE SPIN,83001135,CDM,302,RC,86920,CPT,,,facility,outpatient,,,241.00000,144.60000,United Healthcare,Individual Exchange,,25.79,,,,,,,25.79,201.52,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Laboratory/Pathology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
HC CRRT PEDS,48010021,CDM,801,RC,,,,,facility,outpatient,,,1175.00000,705.00000,Amerihealth Caritas,Managed Medicaid,,325.71,,,,,,,272.60,940.00,percent of total billed charges,
HC CRYO ABLATION VASCULAR MALFORMATION,73610150,CDM,361,RC,37799,CPT,,,facility,outpatient,,,3080.00000,1848.00000,Evernorth (Cigna Behavioral Health),Commercial,,2464.00,,,,,,,582.12,7278.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC CRYO ABLATION VASCULAR MALFORMATION,73610150,CDM,361,RC,37799,CPT,,,facility,outpatient,,,3080.00000,1848.00000,Healthy Blue NC,Managed Medicaid,,853.78,,,,,,,582.12,7278.00,percent of total billed charges,
HC CRYO ABLATION VASCULAR MALFORMATION,73610150,CDM,361,RC,37799,CPT,,,facility,outpatient,,,3080.00000,1848.00000,Optum,VACCN,,600.12,,,,,,,582.12,7278.00,fee schedule,
HC CRYO ABLATION VASCULAR MALFORMATION,73610150,CDM,361,RC,37799,CPT,,,facility,outpatient,,,3080.00000,1848.00000,Vaya,Medicaid,,879.34,,,,,,,582.12,7278.00,percent of total billed charges,
HC CRYO POOR PLASMA,83900055,CDM,390,RC,P9044,CPT,,,facility,inpatient,,,333.00000,199.80000,Evernorth (Cigna Behavioral Health),Commercial,,266.40,,,,,,,266.40,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC CRYO POOR PLASMA,83900055,CDM,390,RC,P9044,CPT,,,facility,outpatient,,,333.00000,199.80000,Optum,CHIP/Managed Medicaid,,92.31,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",,,,0,92.31,2477.00,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
HC CRYOABL BONE TUMOR PERCUT W IMAGE GUIDE,73610466,CDM,361,RC,20983,CPT,,,facility,outpatient,,,9363.00000,5617.80000,Liberty Medicare Advantage,Medicare Advantage,,7280.84,,,,,,,2595.42,21454.00,fee schedule,
HC CRYOABL ENDOMETRIAL,73610227,CDM,361,RC,58356,CPT,,,facility,outpatient,,,5559.00000,3335.40000,Cigna,Commercial,,,23.30,,,,,0,1540.95,15394.00,percent of total billed charges,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
HC CRYOABL LYMPHATIC,73610158,CDM,361,RC,38999,CPT,,,facility,outpatient,,,5697.00000,3418.20000,Optum,VACCN,,424.35,,,,,,,411.62,5449.00,fee schedule,
HC CRYOABL LYMPHATIC,73610158,CDM,361,RC,38999,CPT,,,facility,outpatient,,,5697.00000,3418.20000,United Healthcare,Medicare Advantage,,445.57,,,,,,,411.62,5449.00,fee schedule,
HC CRYOABL MUSCULOSKELETAL,73610042,CDM,361,RC,20999,CPT,,,facility,outpatient,,,3187.00000,1912.20000,BCBS NC,Blue Value Individual,,1018.57,,,,,,,225.85,5449.00,percent of total billed charges,
HC CRYOABL MUSCULOSKELETAL,73610042,CDM,361,RC,20999,CPT,,,facility,outpatient,,,3187.00000,1912.20000,Trillium,Medicaid,,892.36,,,,,,,225.85,5449.00,percent of total billed charges,
HC CRYOABL NEUROFIBROMA,73610469,CDM,361,RC,64999,CPT,,,facility,outpatient,,,5178.00000,3106.80000,Alliance,Medicaid,,1435.34,,,,,,,277.93,5449.00,percent of total billed charges,
HC CRYOABL PULM TUM INCLD GUID,73610334,CDM,361,RC,32994,CPT,,,facility,inpatient,,,7835.00000,4701.00000,Optum,Commercial,,4481.00,,,,,,,4481.00,6610.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC CRYOABLATION VASC MALFORM FAVA,73610629,CDM,361,RC,37799,CPT,,,facility,inpatient,,,3080.00000,1848.00000,Optum,Commercial,,4481.00,,,,,,,2464.00,6610.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
