"ARTHROSCOPY, SHOULDER, SURGICAL; DEBRIDEMENT, EXTENSIVE, 3 OR MORE DISCRETE STRUCTURES (EG, HUMERAL BONE, HUMERAL ARTICULAR CARTILAGE, GLENOID BONE, GLENOID ARTICULAR CARTILAGE, BICEPS TENDON, BICEPS ANCHOR COMPLEX, LABRUM, ARTICULAR CAPSULE, ARTICULAR SIDE OF THE ROTATOR CUFF, BURSAL SIDE OF THE ROTATOR CUFF, SUBACROMIAL BURSA, FOREIGN BODY[IES])",360,RC,29823,CPT,,,facility,outpatient,,,,,MVP,Medicare Advantage,,3351.67,,,,,,,3269.92,4904.88,fee schedule,
"ARTHROSCOPY, SHOULDER, SURGICAL; DEBRIDEMENT, LIMITED, 1 OR 2 DISCRETE STRUCTURES (EG, HUMERAL BONE, HUMERAL ARTICULAR CARTILAGE, GLENOID BONE, GLENOID ARTICULAR CARTILAGE, BICEPS TENDON, BICEPS ANCHOR COMPLEX, LABRUM, ARTICULAR CAPSULE, ARTICULAR SIDE OF THE ROTATOR CUFF, BURSAL SIDE OF THE ROTATOR CUFF, SUBACROMIAL BURSA, FOREIGN BODY[IES])",490,RC,29822,CPT,,,facility,outpatient,,,,,BlueCross BlueShield Vermont,Medicare Advantage,,3335.32,,,,,,,3269.92,7161.29,fee schedule,
"ARTHROSCOPY, SHOULDER, SURGICAL; DISTAL CLAVICULECTOMY INCLUDING DISTAL ARTICULAR SURFACE (MUMFORD PROCEDURE)",360,RC,29824,CPT,,,facility,outpatient,,,,,Fidelis Care,Medicare Advantage,,3596.91,,,,,,,2770.63,7857.58,fee schedule,
"ARTHROSCOPY, SHOULDER, SURGICAL; WITH IMPLANTATION OF SUBACROMIAL SPACER (E.G., BALLOON), INCLUDES DEBRIDEMENT (E.G., LIMITED OR EXTENSIVE), SUBACROMIAL DECOMPRESSION, ACROMIOPLASTY, AND BICEPS TENODESIS WHEN PERFORMED",490,RC,C9781,CPT,,,facility,outpatient,,,,,BlueCross BlueShield Vermont,Medicare Advantage,,13226.52,,,,,,,12967.18,19450.77,fee schedule,
"ARTHROTOMY OF THE ELBOW, WITH CAPSULAR EXCISION FOR CAPSULAR RELEASE (SEPARATE PROCEDURE)",360,RC,24006,CPT,,,facility,outpatient,,,,,Veterans Affairs Community Care Network,Veterans Administration,,3269.92,,,,,,,3269.92,4904.88,fee schedule,
"ARTHROTOMY, ANKLE, INCLUDING EXPLORATION, DRAINAGE, OR REMOVAL OF FOREIGN BODY",490,RC,27610,CPT,,,facility,outpatient,,,,,Humana Military,TRICARE,,3269.92,,,,,,,3269.92,4904.88,fee schedule,
"ARTHROTOMY, ANKLE, WITH JOINT EXPLORATION, WITH OR WITHOUT BIOPSY, WITH OR WITHOUT REMOVAL OF LOOSE OR FOREIGN BODY",360,RC,27620,CPT,,,facility,outpatient,,,,,Aetna,Medicare Advantage,,3269.92,,,,,,,3269.92,4904.88,fee schedule,
"ARTHROTOMY, ANKLE, WITH JOINT EXPLORATION, WITH OR WITHOUT BIOPSY, WITH OR WITHOUT REMOVAL OF LOOSE OR FOREIGN BODY",360,RC,27620,CPT,,,facility,outpatient,,,,,St. Regis,HMO,,3269.92,,,,,,,3269.92,4904.88,fee schedule,
"ARTHROTOMY, WITH SYNOVECTOMY, ANKLE;",490,RC,27625,CPT,,,facility,outpatient,,,,,St. Regis,HMO,,3269.92,,,,,,,3269.92,4904.88,fee schedule,
"ARTHROTOMY, WRIST JOINT; WITH JOINT EXPLORATION, WITH OR WITHOUT BIOPSY, WITH OR WITHOUT REMOVAL OF LOOSE OR FOREIGN BODY",490,RC,25101,CPT,,,facility,outpatient,,,,,Humana Military,TRICARE,,3269.92,,,,,,,3269.92,4904.88,fee schedule,
"ARTHROTOMY, WRIST JOINT; WITH JOINT EXPLORATION, WITH OR WITHOUT BIOPSY, WITH OR WITHOUT REMOVAL OF LOOSE OR FOREIGN BODY",490,RC,25101,CPT,,,facility,outpatient,,,,,Veterans Affairs Community Care Network,Veterans Administration,,3269.92,,,,,,,3269.92,4904.88,fee schedule,
"ASPIRIN 325 MG TAB, DELAYED RELEASE",637,RC,00536123201,NDC,,,facility,outpatient,1,EA,2.54000,2.54000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,2.25,,,,,,,0.50800,2.50,percent of total billed charges,
"ASPIRIN, BUFFERED 325 MG TAB",637,RC,00904201559,NDC,,,facility,outpatient,1,EA,2.54000,2.54000,Empire BlueCross BlueShield,HMO,,1.98,,,,,,,0.50800,2.50,percent of total billed charges,
"ATEZOLIZUMAB 1,200 MG/20 ML (60 MG/ML) INTRAVENOUS SOLUTION",636,RC,J9022,HCPCS,50242091701,NDC,facility,outpatient,20,ML,37046.43000,37046.43000,United Healthcare,Managed Medicaid/Essential Plans,,7409.29,,,,,,,91.34,36468.51,percent of total billed charges,
"ATEZOLIZUMAB 1,200 MG/20 ML (60 MG/ML) INTRAVENOUS SOLUTION",636,RC,J9022,HCPCS,50242091701,NDC,facility,outpatient,20,ML,37046.43000,37046.43000,Veterans Affairs Community Care Network,Veterans Administration,,91.34,,,,,,,91.34,36468.51,fee schedule,
"AUTOLOGOUS CHONDROCYTE IMPLANTATION, KNEE",490,RC,27412,CPT,,,facility,outpatient,,,,,BlueCross BlueShield Vermont,Medicare Advantage,,7343.44,,,,,,,7199.45,10799.17,fee schedule,
"Abortion w/o D&C, aspiration curettage or hysterotomy",5641,APR-DRG,,,,,facility,inpatient,,,,,MVP,Essential Plans,,5614.13,,,,,,,2738.60,6161.85,case rate,"This is the NY Medicaid APR-DRG inlier payment rate. Payment may be adjusted further for Alternate Level of Care, Medicaid Surcharge add-on, Transfer, or High Cost outlier payments."
"BACLOFEN 10,000 MCG/20 ML (500 MCG/ML) INTRATHECAL SYRINGE",636,RC,J0475,HCPCS,66794015501,NDC,facility,outpatient,20,ML,713.40000,713.40000,BlueCross BlueShield Vermont,Indemnity,,825.90,,,,,,,165.72,825.90,fee schedule,Reimbursement will be capped at line item charge.
"BACLOFEN 20,000 MCG/20 ML (1,000 MCG/ML) INTRATHECAL SYRINGE",636,RC,J0475,HCPCS,66794015601,NDC,facility,outpatient,20,ML,1322.08000,1322.08000,Capital District Physicians' Health Plan,Commercial,,990.24,,,,,,,165.72,1301.46,percent of total billed charges,
"BACLOFEN 20,000 MCG/20 ML (1,000 MCG/ML) INTRATHECAL SYRINGE",636,RC,J0475,HCPCS,66794015601,NDC,facility,outpatient,20,ML,1322.08000,1322.08000,Capital District Physicians' Health Plan,Medicare Advantage,,181.22,,,,,,,165.72,1301.46,fee schedule,
"BACLOFEN 40,000 MCG/20 ML (2,000 MCG/ML) INTRATHECAL SYRINGE",636,RC,J0475,HCPCS,66794015701,NDC,facility,outpatient,20,ML,2446.64000,2446.64000,Aetna,Medicare Advantage,,181.22,,,,,,,165.72,2408.47,fee schedule,
"BACLOFEN 40,000 MCG/20 ML (2,000 MCG/ML) INTRATHECAL SYRINGE",636,RC,J0475,HCPCS,66794015701,NDC,facility,outpatient,20,ML,2446.64000,2446.64000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,1174.39,,,,,,,165.72,2408.47,percent of total billed charges,
"BACLOFEN 40,000 MCG/20 ML (2,000 MCG/ML) INTRATHECAL SYRINGE",636,RC,J0475,HCPCS,66794015701,NDC,facility,outpatient,20,ML,2446.64000,2446.64000,Veterans Affairs Community Care Network,Veterans Administration,,181.22,,,,,,,165.72,2408.47,fee schedule,
"BARIUM SULFATE 0.1 % (W/V), 0.1 % (W/W) ORAL SUSPENSION",250,RC,32909092703,NDC,,,facility,outpatient,450,ML,25.58000,25.58000,United Healthcare,Managed Medicaid/Essential Plans,,5.12,,,,,,,5.12,25.18,percent of total billed charges,
"BARIUM SULFATE 2.1 % (W/V), 2.0 % (W/W) ORAL SUSPENSION",250,RC,32909072301,NDC,,,facility,outpatient,450,ML,12.79000,12.79000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,6.14,,,,,,,2.56,12.59,percent of total billed charges,
"BARIUM SULFATE 40 % (W/V), 30 % (W/W) ORAL SUSPENSION",250,RC,32909011600,NDC,,,facility,outpatient,240,ML,55.35000,55.35000,MagnaCare,Commercial,,44.28,,,,,,,11.07,54.49,percent of total billed charges,
"BARIUM SULFATE 40 % (W/V), 30% (W/W) ORAL PASTE",250,RC,32909012522,NDC,,,facility,outpatient,230,ML,166.42000,166.42000,Coventry,Commercial,,141.46,,,,,,,33.28,163.82,percent of total billed charges,
"BETAXOLOL 0.25 % EYE DROPS,SUSPENSION",637,RC,00078072910,NDC,,,facility,outpatient,10,ML,1282.75000,1282.75000,Aetna,Medicare Advantage,,590.07,,,,,,,256.55,1262.74,percent of total billed charges,
"BETAXOLOL 0.25 % EYE DROPS,SUSPENSION",637,RC,00078072910,NDC,,,facility,outpatient,10,ML,1282.75000,1282.75000,Excellus BlueCross BlueShield,Medicare Advantage,,359.17,,,,,,,256.55,1262.74,percent of total billed charges,
"BETAXOLOL 0.25 % EYE DROPS,SUSPENSION",637,RC,00078072910,NDC,,,facility,outpatient,10,ML,1282.75000,1282.75000,Harvard Pilgrim,Commercial,,1026.20,,,,,,,256.55,1262.74,percent of total billed charges,
"BIOPSY OF ANORECTAL WALL, ANAL APPROACH (EG, CONGENITAL MEGACOLON)",361,RC,45100,CPT,,,facility,outpatient,,,,,Wellpath,FCI Ray Brook,,4145.67,,,,,,,2763.78,4145.67,fee schedule,
"BIOPSY OF PALATE, UVULA",361,RC,42100,CPT,,,facility,outpatient,,,,,Aetna,Medicare Advantage,,1492.83,,,,,,,1492.83,2239.24,fee schedule,
"BIOPSY OF PANCREAS, PERCUTANEOUS NEEDLE",361,RC,48102,CPT,,,facility,outpatient,,,,,MVP,Medicare Advantage,,1673.70,,,,,,,1632.88,2449.32,fee schedule,
"BIOPSY OR EXCISION OF LYMPH NODE(S); OPEN, DEEP AXILLARY NODE(S)",360,RC,38525,CPT,,,facility,outpatient,,,,,BlueCross BlueShield Vermont,Medicare Advantage,,3936.33,,,,,,,1448.21,5788.73,fee schedule,
"BIOPSY OR EXCISION OF LYMPH NODE(S); OPEN, DEEP AXILLARY NODE(S)",360,RC,38525,CPT,,,facility,outpatient,,,,,Veterans Affairs Community Care Network,Veterans Administration,,3859.15,,,,,,,1448.21,5788.73,fee schedule,
"BIOPSY, ABDOMINAL OR RETROPERITONEAL MASS, PERCUTANEOUS NEEDLE",361,RC,49180,CPT,,,facility,outpatient,,,,,Humana Military,TRICARE,,1632.88,,,,,,,1621.14,2449.32,fee schedule,
"BIOPSY, ABDOMINAL OR RETROPERITONEAL MASS, PERCUTANEOUS NEEDLE",361,RC,49180,CPT,,,facility,outpatient,,,,,St. Regis,HMO,,1632.88,,,,,,,1621.14,2449.32,fee schedule,
"BIOPSY, BONE, OPEN; DEEP (EG, HUMERAL SHAFT, ISCHIUM, FEMORAL SHAFT)",360,RC,20245,CPT,,,facility,outpatient,,,,,St. Regis,HMO,,2884.37,,,,,,,2884.37,4326.56,fee schedule,
"BIOPSY, BONE, TROCAR, OR NEEDLE; SUPERFICIAL (EG, ILIUM, STERNUM, SPINOUS PROCESS, RIBS)",360,RC,20220,CPT,,,facility,outpatient,,,,,BlueCross BlueShield Vermont,Medicare Advantage,,1665.54,,,,,,,1632.88,2449.32,fee schedule,
"BIOPSY, MUSCLE; DEEP",360,RC,20205,CPT,,,facility,outpatient,,,,,Veterans Affairs Community Care Network,Veterans Administration,,2884.37,,,,,,,1479.31,6140.32,fee schedule,
"BIOPSY, MUSCLE; SUPERFICIAL",360,RC,20200,CPT,,,facility,outpatient,,,,,St. Regis,HMO,,1632.88,,,,,,,1632.88,2449.32,fee schedule,
"BIOPSY, PLEURA, PERCUTANEOUS NEEDLE",360,RC,32400,CPT,,,facility,outpatient,,,,,Fidelis Care,Medicare Advantage,,1796.17,,,,,,,1632.88,2449.32,fee schedule,
"BIOPSY, SOFT TISSUE OF THIGH OR KNEE AREA; DEEP (SUBFASCIAL OR INTRAMUSCULAR)",360,RC,27324,CPT,,,facility,outpatient,,,,,St. Regis,HMO,,2884.37,,,,,,,2884.37,4326.56,fee schedule,
"BIOPSY; NASOPHARYNX, VISIBLE LESION, SIMPLE",360,RC,42804,CPT,,,facility,outpatient,,,,,Capital District Physicians' Health Plan,Medicare Advantage,,3268.37,,,,,,,3268.37,4902.56,fee schedule,
"BONE GRAFT, ANY DONOR AREA; MINOR OR SMALL (EG, DOWEL OR BUTTON)",360,RC,20900,CPT,,,facility,outpatient,,,,,Fidelis Care,Medicare Advantage,,7919.40,,,,,,,7199.45,10799.17,fee schedule,
"BONE GRAFT, ANY DONOR AREA; MINOR OR SMALL (EG, DOWEL OR BUTTON)",490,RC,20900,CPT,,,facility,outpatient,,,,,United Healthcare,Medicare Advantage,,7199.45,,,,,,,7199.45,10799.17,fee schedule,
"BONE GRAFT, ANY DONOR AREA; MINOR OR SMALL (EG, DOWEL OR BUTTON)",490,RC,20900,CPT,,,facility,outpatient,,,,,Wellpath,FCI Ray Brook,,10799.17,,,,,,,7199.45,10799.17,fee schedule,
"BOTULINUM TOXIN TYPE B 10,000 UNIT/2 ML IM",636,RC,J0587,HCPCS,10454071210,NDC,facility,outpatient,2,ML,4672.11000,4672.11000,Capital District Physicians' Health Plan,Medicare Advantage,,13.29,,,,,,,13.29,4599.23,fee schedule,
"BOTULINUM TOXIN TYPE B 10,000 UNIT/2 ML IM",636,RC,J0587,HCPCS,10454071210,NDC,facility,outpatient,2,ML,4672.11000,4672.11000,Empire BlueCross BlueShield,HMO,,3644.25,,,,,,,13.29,4599.23,percent of total billed charges,
"BOTULINUM TOXIN TYPE B 10,000 UNIT/2 ML IM",636,RC,J0587,HCPCS,10454071210,NDC,facility,outpatient,2,ML,4672.11000,4672.11000,Excellus BlueCross BlueShield,Medicare Advantage,,1308.19,,,,,,,13.29,4599.23,percent of total billed charges,
"BOTULINUM TOXIN TYPE B 10,000 UNIT/2 ML IM",636,RC,J0587,HCPCS,10454071210,NDC,facility,outpatient,2,ML,4672.11000,4672.11000,MVP,Medicare Advantage,,13.62,,,,,,,13.29,4599.23,fee schedule,
"BOTULINUM TOXIN TYPE B 10,000 UNIT/2 ML IM",636,RC,J0587,HCPCS,10454071210,NDC,facility,outpatient,2,ML,4672.11000,4672.11000,Wellpath,Correctional Healthcare,,2569.66,,,,,,,13.29,4599.23,percent of total billed charges,
"BOTULINUM TOXIN TYPE B 5,000 UNIT/ML IM",636,RC,J0587,HCPCS,10454071110,NDC,facility,outpatient,1,ML,2337.28000,2337.28000,EBPA,ERISA Welfare Plans,,2010.06,,,,,,,13.29,2300.82,percent of total billed charges,
"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITH CC/MCC",584,MS-DRG,,,,,facility,inpatient,,,,,Fidelis Care,Medicare Advantage,,25541.44,,,,,,,20433.15,72557.81,fee schedule,
"BRINZOLAMIDE 1 % EYE DROPS,SUSPENSION",637,RC,68682046410,NDC,,,facility,outpatient,10,ML,1023.62000,1023.62000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,905.90,,,,,,,204.72,1007.65,percent of total billed charges,
"BRINZOLAMIDE 1 %-BRIMONIDINE 0.2 % EYE DROPS,SUSPENSION",637,RC,00065414727,NDC,,,facility,outpatient,8,ML,783.26000,783.26000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,391.63,,,,,,,156.65,771.04,percent of total billed charges,
"BRONCHOSCOPY, RIGID OR FLEXIBLE, INCLUDING FLUOROSCOPIC GUIDANCE, WHEN PERFORMED; WITH PLACEMENT OF BRONCHIAL STENT(S) (INCLUDES TRACHEAL/BRONCHIAL DILATION AS REQUIRED), INITIAL BRONCHUS",360,RC,31636,CPT,,,facility,outpatient,,,,,BlueCross BlueShield Vermont,Medicare Advantage,,7116.00,,,,,,,6976.47,10464.70,fee schedule,
"BRONCHOSCOPY, RIGID OR FLEXIBLE, INCLUDING FLUOROSCOPIC GUIDANCE, WHEN PERFORMED; WITH TRANSBRONCHIAL NEEDLE ASPIRATION BIOPSY(S), TRACHEA, MAIN STEM AND/OR LOBAR BRONCHUS(I)",360,RC,31629,CPT,,,facility,outpatient,,,,,Martins Point, TRICARE Prime/Department of Defense,,3808.60,,,,,,,2227.91,5573.56,fee schedule,
"BRONCHOSCOPY, RIGID OR FLEXIBLE, INCLUDING FLUOROSCOPIC GUIDANCE, WHEN PERFORMED; WITH TRANSBRONCHIAL NEEDLE ASPIRATION BIOPSY(S), TRACHEA, MAIN STEM AND/OR LOBAR BRONCHUS(I)",360,RC,31629,CPT,,,facility,outpatient,,,,,United Healthcare,Medicare Advantage,,3715.71,,,,,,,2227.91,5573.56,fee schedule,
"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 INJECTION",250,RC,00409174630,NDC,,,facility,outpatient,10,ML,5.80000,5.80000,Empire BlueCross BlueShield,HMO,,4.52,,,,,,,1.16,5.71,percent of total billed charges,
"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 INJECTION",250,RC,00409904217,NDC,,,facility,outpatient,10,ML,5.80000,5.80000,Harvard Pilgrim,Commercial,,4.64,,,,,,,1.16,5.71,percent of total billed charges,
"BUPRENORPHINE ER 16 MG/0.32 ML SOLUTION,EXTEN.REL.SUBCUTANEOUS SYRINGE",636,RC,J0577,HCPCS,58284021601,NDC,facility,outpatient,0.32,ML,1611.09000,1611.09000,Wellpath,FCI Ray Brook,,630.96,,,,,,,412.91,1585.96,fee schedule,
"BUPRENORPHINE ER 24 MG/0.48 ML SOLUTION,EXTEN.REL.SUBCUTANEOUS SYRINGE",636,RC,J0577,HCPCS,58284022401,NDC,facility,outpatient,0.48,ML,1611.09000,1611.09000,NPPN,Commercial,,1449.98,,,,,,,412.91,1585.96,percent of total billed charges,
"BUPRENORPHINE ER 300 MG/1.5 ML SOLUTION,EXTEN.REL.SUBCUTANEOUS SYRINGE",636,RC,Q9992,HCPCS,12496030001,NDC,facility,outpatient,1.5,ML,7571.79000,7571.79000,Empire BlueCross BlueShield,HMO,,5906.00,,,,,,,1691.55,7453.67,percent of total billed charges,
"BUPRENORPHINE ER 300 MG/1.5 ML SOLUTION,EXTEN.REL.SUBCUTANEOUS SYRINGE",636,RC,Q9992,HCPCS,12496030001,NDC,facility,outpatient,1.5,ML,7571.79000,7571.79000,Excellus BlueCross BlueShield,Medicare Advantage,,2120.10,,,,,,,1691.55,7453.67,percent of total billed charges,
"BUPRENORPHINE ER 300 MG/1.5 ML SOLUTION,EXTEN.REL.SUBCUTANEOUS SYRINGE",636,RC,Q9992,HCPCS,12496030001,NDC,facility,outpatient,1.5,ML,7571.79000,7571.79000,NPPN,Commercial,,6814.61,,,,,,,1691.55,7453.67,percent of total billed charges,
"BUPRENORPHINE ER 300 MG/1.5 ML SOLUTION,EXTEN.REL.SUBCUTANEOUS SYRINGE",636,RC,Q9992,HCPCS,12496030001,NDC,facility,outpatient,1.5,ML,7571.79000,7571.79000,United Healthcare,Managed Medicaid/Essential Plans,,1691.55,,,,,,,1691.55,7453.67,fee schedule,Reimbursement will be capped at line item charge.
"BUPRENORPHINE ER 32 MG/0.64 ML SOLUTION,EXTEN.REL.SUBCUTANEOUS SYRINGE",636,RC,J0577,HCPCS,58284023201,NDC,facility,outpatient,0.64,ML,1611.09000,1611.09000,Veterans Affairs Community Care Network,Veterans Administration,,420.64,,,,,,,412.91,1585.96,fee schedule,
"BUPRENORPHINE ER 8 MG/0.16 ML SOLUTION,EXTEN.REL.SUBCUTANEOUS SYRINGE",636,RC,J0577,HCPCS,58284020801,NDC,facility,outpatient,0.16,ML,1611.09000,1611.09000,Wellpath,Correctional Healthcare,,886.10,,,,,,,412.91,1585.96,percent of total billed charges,
"BUPRENORPHINE ER 96 MG/0.27 ML SOLUTION,EXTEN.REL.SUBCUTANEOUS SYRINGE",636,RC,J0578,HCPCS,58284029601,NDC,facility,outpatient,0.27,ML,5956.07000,5956.07000,Aetna,Medicare Advantage,,1682.55,,,,,,,1651.64,5863.16,fee schedule,
"BUPRENORPHINE ER 96 MG/0.27 ML SOLUTION,EXTEN.REL.SUBCUTANEOUS SYRINGE",636,RC,J0578,HCPCS,58284029601,NDC,facility,outpatient,0.27,ML,5956.07000,5956.07000,EBPA,ERISA Welfare Plans,,5122.22,,,,,,,1651.64,5863.16,percent of total billed charges,
"BUPRENORPHINE ER 96 MG/0.27 ML SOLUTION,EXTEN.REL.SUBCUTANEOUS SYRINGE",636,RC,J0578,HCPCS,58284029601,NDC,facility,outpatient,0.27,ML,5956.07000,5956.07000,United Healthcare,Commercial,,5863.16,,,,,,,1651.64,5863.16,percent of total billed charges,
"Brain contusion/laceration & complicated skull Fx, coma < 1 hr or no coma",0564,APR-DRG,,,,,facility,inpatient,,,,,Fidelis Care,Essential Plans,,51138.36,,,,,,,22728.16,51138.36,case rate,"This is the NY Medicaid APR-DRG inlier payment rate. Payment may be adjusted further for Alternate Level of Care, Medicaid Surcharge add-on, Transfer, or High Cost outlier payments."
"CABOTEGRAVIR ER 400 MG/2 ML-RILPIVIRINE ER 600 MG/2ML IM SUSPENSION,ER",636,RC,J0741,HCPCS,49702025315,NDC,facility,outpatient,4,ML,14884.43000,14884.43000,Coventry,Commercial,,12651.77,,,,,,,23.65,14652.23,percent of total billed charges,
"CABOTEGRAVIR ER 400 MG/2 ML-RILPIVIRINE ER 600 MG/2ML IM SUSPENSION,ER",636,RC,J0741,HCPCS,49702025315,NDC,facility,outpatient,4,ML,14884.43000,14884.43000,MVP,Medicare Advantage,,24.24,,,,,,,23.65,14652.23,fee schedule,
"CABOTEGRAVIR ER 600 MG/3 ML (200 MG/ML) IM SUSPENSION,EXTENDED RELEASE",636,RC,J0739,HCPCS,49702026423,NDC,facility,outpatient,3,ML,14728.90000,14728.90000,BlueCross BlueShield Vermont,Medicare Advantage,,7.16,,,,,,,7.02,14499.13,fee schedule,
"CABOTEGRAVIR ER 600 MG/3 ML (200 MG/ML) IM SUSPENSION,EXTENDED RELEASE",636,RC,J0739,HCPCS,49702026423,NDC,facility,outpatient,3,ML,14728.90000,14728.90000,Excellus BlueCross BlueShield,Commercial,,12308.94,,,,,,,7.02,14499.13,percent of total billed charges,
"CABOTEGRAVIR ER 600 MG/3 ML-RILPIVIRINE ER 900 MG/3ML IM SUSPENSION,ER",636,RC,J0741,HCPCS,49702024015,NDC,facility,outpatient,6,ML,22422.40000,22422.40000,Fidelis Care,Medicare Advantage,,25.05,,,,,,,23.65,22072.61,fee schedule,Reimbursement will be capped at line item charge.
"CABOTEGRAVIR ER 600 MG/3 ML-RILPIVIRINE ER 900 MG/3ML IM SUSPENSION,ER",636,RC,J0741,HCPCS,49702024015,NDC,facility,outpatient,6,ML,22422.40000,22422.40000,MagnaCare,Commercial,,17937.92,,,,,,,23.65,22072.61,percent of total billed charges,
"CABOTEGRAVIR ER 600 MG/3 ML-RILPIVIRINE ER 900 MG/3ML IM SUSPENSION,ER",636,RC,J0741,HCPCS,49702024015,NDC,facility,outpatient,6,ML,22422.40000,22422.40000,United Healthcare,Managed Medicaid/Essential Plans,,4484.48,,,,,,,23.65,22072.61,percent of total billed charges,
"CALCIUM CARBONATE 1,250 MG/5 ML (500 MG/5 ML) ORAL SUSP",637,RC,00121476605,NDC,,,facility,outpatient,5,ML,11.83000,11.83000,Aetna,Medicare Advantage,,5.44,,,,,,,2.37,11.65,percent of total billed charges,
"CALCIUM CARBONATE 1,250 MG/5 ML (500 MG/5 ML) ORAL SUSP",637,RC,00121476605,NDC,,,facility,outpatient,5,ML,11.83000,11.83000,Empire BlueCross BlueShield,HMO,,9.23,,,,,,,2.37,11.65,percent of total billed charges,
"CAPSULECTOMY OR CAPSULOTOMY; METACARPOPHALANGEAL JOINT, EACH JOINT",490,RC,26520,CPT,,,facility,outpatient,,,,,Aetna,Medicare Advantage,,3269.92,,,,,,,3269.92,4904.88,fee schedule,
"CAPSULORRHAPHY, ANTERIOR, ANY TYPE; WITH BONE BLOCK",490,RC,23460,CPT,,,facility,outpatient,,,,,Capital District Physicians' Health Plan,Medicare Advantage,,7199.45,,,,,,,7199.45,10799.17,fee schedule,
"CAPSULOTOMY; METATARSOPHALANGEAL JOINT, WITH OR WITHOUT TENORRHAPHY, EACH JOINT (SEPARATE PROCEDURE)",490,RC,28270,CPT,,,facility,outpatient,,,,,Veterans Affairs Community Care Network,Veterans Administration,,3269.92,,,,,,,3269.92,4904.88,fee schedule,
"CARBIDOPA ER 48.75 MG-LEVODOPA 195 MG CAPSULE,EXTENDED RELEASE",637,RC,64896066301,NDC,,,facility,outpatient,1,EA,19.37000,19.37000,EBPA,ERISA Welfare Plans,,16.66,,,,,,,3.87,19.07,percent of total billed charges,
"CARBIDOPA ER 61.25 MG-LEVODOPA 245 MG CAPSULE,EXTENDED RELEASE",637,RC,64896066401,NDC,,,facility,outpatient,1,EA,23.71000,23.71000,Capital District Physicians' Health Plan,Commercial,,17.76,,,,,,,4.74,23.34,percent of total billed charges,
"CARDIAC ARREST, UNEXPLAINED WITHOUT CC/MCC",298,MS-DRG,,,,,facility,inpatient,,,,,BlueCross BlueShield Vermont,Medicare Advantage,,4496.35,,,,,,,4408.19,15653.41,fee schedule,
"CARDIAC ARREST, UNEXPLAINED WITHOUT CC/MCC",298,MS-DRG,,,,,facility,inpatient,,,,,United Healthcare,Medicare Advantage,,4408.19,,,,,,,4408.19,15653.41,fee schedule,
"CARDIOPLEGIC SOLUTION NO.16 26 MEQ/1,052.8 ML(POTASSIUM) FOR PERFUSION",250,RC,71285020201,NDC,,,facility,outpatient,1052.8,ML,325.13000,325.13000,MVP,Commercial,,260.10,,,,,,,65.03,320.06,percent of total billed charges,
"CARDIOVERSION, ELECTIVE, ELECTRICAL CONVERSION OF ARRHYTHMIA; EXTERNAL",360,RC,92960,CPT,,,facility,outpatient,,,,,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,2137.84,,,,,,,659.48,2637.36,fee schedule,Reimbursement will be capped at line item charge.
"CELLULOSE, OXIDIZED 2"" X 14"" PADS",272,RC,6371301951,NDC,,,facility,outpatient,1,EA,395.46000,395.46000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,349.98,,,,,,,79.09,389.29,percent of total billed charges,
"CELLULOSE, OXIDIZED 2"" X 14"" PADS",272,RC,6371301951,NDC,,,facility,outpatient,1,EA,395.46000,395.46000,Coventry,Commercial,,336.14,,,,,,,79.09,389.29,percent of total billed charges,
"CELLULOSE, OXIDIZED 2"" X 4"" PADS (SURGICEL FIBRILLAR)",272,RC,63713001962,NDC,,,facility,outpatient,1,EA,626.17000,626.17000,Empire BlueCross BlueShield,HMO,,488.41,,,,,,,125.23,616.40,percent of total billed charges,
"CHEMODENERVATION OF MUSCLE(S); LARYNX, UNILATERAL, PERCUTANEOUS (EG, FOR SPASMODIC DYSPHONIA), INCLUDES GUIDANCE BY NEEDLE ELECTROMYOGRAPHY, WHEN PERFORMED",361,RC,64617,CPT,,,facility,outpatient,,,,,BlueCross BlueShield Vermont,Medicare Advantage,,711.88,,,,,,,697.92,1046.88,fee schedule,
"CHEMODENERVATION OF MUSCLE(S); LARYNX, UNILATERAL, PERCUTANEOUS (EG, FOR SPASMODIC DYSPHONIA), INCLUDES GUIDANCE BY NEEDLE ELECTROMYOGRAPHY, WHEN PERFORMED",361,RC,64617,CPT,,,facility,outpatient,,,,,United Healthcare,Medicare Advantage,,697.92,,,,,,,697.92,1046.88,fee schedule,
